Customer_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Payment_Method,Support_Calls,Late_Payments,Usage_Hours,Discount,Churn
CUST-00898,Female,20.0,68.0,25.77,1813.82,Month-to-month,DSL,Electronic check,3.0,1.0,295.8,20.8,0
CUST-00899,Male,73.0,15.0,59.1,916.65,One year,Fiber optic,Credit card (automatic),1.0,0.0,108.7,24.5,0
CUST-00900,Male,23.0,14.0,43.42,565.35,Two year,Fiber optic,Bank transfer (automatic),1.0,2.0,100.5,16.3,0
CUST-00901,Male,22.0,27.0,41.96,1257.18,Month-to-month,Fiber optic,Mailed check,4.0,3.0,272.7,1.0,1
CUST-00902,Female,22.0,40.0,115.99,4652.84,Month-to-month,DSL,Electronic check,2.0,1.0,179.7,18.6,1
CUST-00903,Female,71.0,58.0,81.63,4798.31,One year,No,Bank transfer (automatic),5.0,2.0,72.3,1.7,0
CUST-00904,Male,64.0,28.0,75.69,2111.73,One year,No,Bank transfer (automatic),3.0,1.0,267.8,18.5,0
CUST-00905,Male,40.0,26.0,61.58,1627.75,Month-to-month,DSL,Bank transfer (automatic),2.0,2.0,298.1,20.6,0
CUST-00906,Female,66.0,63.0,62.89,4004.04,One year,Fiber optic,Bank transfer (automatic),0.0,1.0,35.1,5.9,1
CUST-00907,Female,26.0,66.0,74.09,4950.85,Month-to-month,Fiber optic,Electronic check,2.0,0.0,260.1,24.6,0
CUST-00908,Male,52.0,25.0,89.64,2293.87,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,1.0,123.2,27.3,1
CUST-00909,Male,37.0,3.0,90.21,314.24,One year,DSL,Credit card (automatic),4.0,1.0,162.0,24.4,0
CUST-00910,Female,66.0,44.0,37.17,1619.73,Two year,Fiber optic,Electronic check,1.0,0.0,275.3,9.2,0
CUST-00911,Male,59.0,42.0,70.01,2911.83,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,1.0,292.3,17.6,0
CUST-00912,Male,52.0,6.0,61.2,383.83,Two year,Fiber optic,Electronic check,2.0,1.0,86.0,27.4,0
CUST-00913,Male,67.0,39.0,107.05,4221.61,Month-to-month,Fiber optic,Credit card (automatic),5.0,2.0,71.7,9.6,1
CUST-00914,Female,35.0,52.0,83.14,4312.14,One year,Fiber optic,Credit card (automatic),0.0,0.0,33.3,24.6,0
CUST-00915,Female,34.0,23.0,73.25,1738.01,Month-to-month,Fiber optic,Electronic check,1.0,1.0,172.9,0.3,0
CUST-00916,Female,41.0,50.0,31.54,1649.63,Two year,DSL,Bank transfer (automatic),3.0,2.0,13.9,0.1,0
CUST-00917,Female,20.0,43.0,80.56,3418.26,Two year,No,Bank transfer (automatic),1.0,2.0,129.5,22.8,0
CUST-00918,Female,49.0,19.0,31.72,560.83,Month-to-month,Fiber optic,Credit card (automatic),2.0,1.0,31.3,22.8,0
CUST-00919,Female,52.0,69.0,53.72,3699.66,Two year,DSL,Bank transfer (automatic),4.0,0.0,127.5,23.7,0
CUST-00920,Female,55.0,51.0,34.28,1763.66,Two year,DSL,Credit card (automatic),3.0,1.0,21.6,27.9,0
CUST-00921,Male,30.0,11.0,89.21,955.08,One year,Fiber optic,Bank transfer (automatic),1.0,0.0,252.2,3.5,0
CUST-00922,Male,73.0,12.0,40.63,555.17,Month-to-month,No,Credit card (automatic),4.0,0.0,70.8,7.0,1
CUST-00923,Male,64.0,8.0,59.19,494.72,Two year,DSL,Mailed check,4.0,0.0,105.2,27.1,0
CUST-00924,Male,42.0,24.0,109.57,2631.65,Two year,Fiber optic,Bank transfer (automatic),0.0,2.0,262.3,5.3,0
CUST-00925,Male,26.0,41.0,40.43,1585.83,Month-to-month,DSL,Bank transfer (automatic),8.0,0.0,226.4,20.5,1
CUST-00926,Male,21.0,36.0,70.78,2482.29,Two year,Fiber optic,Bank transfer (automatic),3.0,0.0,73.5,15.9,1
CUST-00927,Male,31.0,55.0,61.93,3420.2,Month-to-month,No,Electronic check,2.0,0.0,30.9,2.5,0
CUST-00928,Female,54.0,9.0,21.81,89.66,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,0.0,217.5,8.6,0
CUST-00929,Female,51.0,47.0,99.28,4716.79,Month-to-month,DSL,Electronic check,0.0,2.0,123.3,15.6,0
CUST-00930,Male,28.0,15.0,26.9,395.59,One year,Fiber optic,Electronic check,2.0,0.0,232.2,25.6,1
CUST-00931,Male,58.0,48.0,67.43,3398.79,One year,DSL,Credit card (automatic),2.0,0.0,139.1,21.2,0
CUST-00932,Female,73.0,42.0,76.07,3310.34,Month-to-month,Fiber optic,Electronic check,1.0,1.0,110.3,18.7,0
CUST-00933,Male,20.0,60.0,82.84,4961.33,Two year,Fiber optic,Electronic check,3.0,0.0,140.8,14.9,0
CUST-00934,Male,45.0,70.0,88.86,6214.88,Month-to-month,Fiber optic,Mailed check,1.0,0.0,227.1,9.0,0
CUST-00935,Female,46.0,12.0,45.33,593.74,Month-to-month,DSL,Bank transfer (automatic),3.0,2.0,271.6,3.6,1
CUST-00936,Male,26.0,2.0,21.0,127.16,Month-to-month,No,Electronic check,1.0,0.0,24.4,12.3,0
CUST-00937,Female,20.0,7.0,92.34,564.48,One year,Fiber optic,Bank transfer (automatic),0.0,2.0,162.0,0.9,1
CUST-00938,Male,42.0,3.0,73.57,131.39,Two year,DSL,Electronic check,2.0,0.0,19.5,6.3,0
CUST-00939,Female,51.0,3.0,103.61,279.73,One year,Fiber optic,Credit card (automatic),0.0,1.0,145.8,13.0,0
CUST-00940,Female,29.0,27.0,102.14,2786.92,Two year,Fiber optic,Mailed check,2.0,0.0,266.7,12.6,0
CUST-00941,Female,59.0,40.0,104.33,4198.04,Month-to-month,Fiber optic,Electronic check,4.0,1.0,114.9,1.3,1
CUST-00942,Male,26.0,33.0,68.51,2314.32,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0.0,280.4,17.7,0
CUST-00943,Female,32.0,1.0,53.36,20.0,Month-to-month,Fiber optic,Credit card (automatic),1.0,2.0,192.9,16.5,1
CUST-00944,Male,57.0,8.0,99.16,677.47,Month-to-month,DSL,Bank transfer (automatic),0.0,1.0,280.9,2.3,0
CUST-00945,Male,42.0,32.0,65.13,2127.06,Month-to-month,Fiber optic,Credit card (automatic),3.0,0.0,229.6,28.3,0
CUST-00946,Male,22.0,48.0,38.34,1798.91,One year,Fiber optic,Mailed check,0.0,1.0,40.0,3.0,0
CUST-00947,Male,28.0,4.0,105.5,321.08,Month-to-month,DSL,Credit card (automatic),1.0,0.0,77.0,25.6,1
CUST-00948,Female,51.0,70.0,108.26,7585.45,One year,Fiber optic,Bank transfer (automatic),3.0,0.0,124.3,0.0,1
CUST-00949,Female,41.0,19.0,66.63,1305.63,Month-to-month,No,Bank transfer (automatic),1.0,1.0,59.3,26.5,0
CUST-00950,Male,32.0,32.0,27.57,876.14,Month-to-month,No,Electronic check,0.0,0.0,153.5,0.6,0
CUST-00951,Male,55.0,9.0,58.78,506.13,One year,DSL,Credit card (automatic),1.0,1.0,146.7,22.7,0
CUST-00952,Female,25.0,12.0,100.35,1196.23,Month-to-month,DSL,Bank transfer (automatic),1.0,1.0,287.3,10.9,0
CUST-00953,Male,22.0,11.0,110.18,1193.45,Two year,Fiber optic,Electronic check,3.0,3.0,135.8,22.1,0
CUST-00954,Female,65.0,46.0,40.35,1788.7,One year,DSL,Mailed check,1.0,1.0,237.8,12.1,0
CUST-00955,Male,43.0,16.0,26.7,391.47,Month-to-month,No,Bank transfer (automatic),3.0,1.0,283.2,2.1,1
CUST-00956,Male,35.0,1.0,107.74,133.8,Two year,DSL,Electronic check,2.0,0.0,264.3,23.0,0
CUST-00957,Female,23.0,63.0,58.94,3729.3,Month-to-month,DSL,Bank transfer (automatic),2.0,0.0,70.5,2.1,0
CUST-00958,Male,54.0,21.0,74.18,1566.18,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,153.8,27.7,1
CUST-00959,Female,65.0,30.0,116.81,3454.54,One year,DSL,Electronic check,2.0,2.0,110.8,1.5,0
CUST-00960,Male,30.0,13.0,26.66,337.5,Month-to-month,Fiber optic,Credit card (automatic),4.0,2.0,126.0,14.4,1
CUST-00961,Male,45.0,34.0,84.83,2775.37,Two year,Fiber optic,Mailed check,0.0,0.0,114.6,21.7,0
CUST-00962,Male,22.0,4.0,27.41,118.56,Two year,DSL,Credit card (automatic),2.0,0.0,249.6,11.8,0
CUST-00963,Female,30.0,28.0,57.55,1682.84,Two year,DSL,Electronic check,1.0,0.0,141.1,6.5,0
CUST-00964,Male,34.0,59.0,100.38,5848.71,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0.0,161.9,22.8,0
CUST-00965,Male,67.0,27.0,63.35,1681.15,Month-to-month,DSL,Electronic check,3.0,0.0,294.9,23.5,1
CUST-00966,Male,57.0,69.0,119.72,8277.14,One year,Fiber optic,Credit card (automatic),2.0,0.0,27.4,27.7,0
CUST-00967,Male,62.0,25.0,75.91,1960.39,Month-to-month,Fiber optic,Credit card (automatic),3.0,0.0,151.5,11.3,1
CUST-00968,Female,49.0,3.0,52.12,133.95,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,1.0,234.5,15.2,1
CUST-00969,Female,46.0,68.0,42.01,2822.07,Month-to-month,No,Mailed check,2.0,1.0,53.8,10.9,0
CUST-00970,Male,68.0,25.0,55.05,1277.8,Month-to-month,No,Electronic check,1.0,1.0,187.3,7.7,1
CUST-00971,Female,20.0,20.0,57.25,1150.17,Month-to-month,No,Bank transfer (automatic),3.0,0.0,79.4,22.5,0
CUST-00972,Male,73.0,34.0,26.87,1015.68,Two year,DSL,Bank transfer (automatic),5.0,0.0,261.5,10.2,0
CUST-00973,Male,57.0,26.0,56.96,1494.83,Two year,DSL,Bank transfer (automatic),1.0,0.0,104.9,12.8,0
CUST-00974,Male,51.0,5.0,66.42,330.99,Month-to-month,DSL,Electronic check,3.0,0.0,105.4,12.1,0
CUST-00975,Female,57.0,61.0,92.27,5644.57,Month-to-month,No,Electronic check,1.0,1.0,183.5,21.4,1
CUST-00976,Female,44.0,9.0,85.67,770.48,Month-to-month,No,Electronic check,1.0,1.0,63.2,27.5,0
CUST-00977,Female,30.0,50.0,90.88,4503.35,Two year,No,Mailed check,1.0,0.0,92.6,20.0,0
CUST-00978,Female,62.0,6.0,20.84,166.2,Month-to-month,DSL,Bank transfer (automatic),1.0,1.0,130.8,14.1,1
CUST-00979,Female,50.0,60.0,41.77,2517.49,One year,No,Credit card (automatic),2.0,2.0,112.6,23.4,0
CUST-00980,Female,23.0,44.0,86.17,3792.36,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,162.2,19.2,0
CUST-00981,Female,41.0,11.0,68.4,703.63,One year,DSL,Bank transfer (automatic),1.0,1.0,183.9,1.8,0
CUST-00982,Female,36.0,66.0,20.53,1420.16,Month-to-month,Fiber optic,Credit card (automatic),4.0,0.0,174.3,2.9,1
CUST-00983,Female,33.0,47.0,100.45,4754.39,One year,DSL,Mailed check,5.0,0.0,199.7,1.1,1
CUST-00984,Male,57.0,3.0,97.28,264.19,Month-to-month,Fiber optic,Mailed check,2.0,0.0,99.2,13.7,0
CUST-00985,Female,45.0,30.0,74.84,2295.29,One year,DSL,Electronic check,1.0,1.0,46.7,24.8,1
CUST-00986,Female,50.0,21.0,26.65,534.77,Month-to-month,Fiber optic,Electronic check,2.0,0.0,230.6,9.4,0
CUST-00987,Female,65.0,28.0,96.65,2667.1,One year,Fiber optic,Electronic check,3.0,4.0,256.7,11.5,0
CUST-00988,Female,58.0,62.0,78.37,4820.95,Two year,No,Electronic check,0.0,0.0,84.5,27.3,0
CUST-00989,Female,30.0,33.0,98.2,3152.05,Month-to-month,Fiber optic,Electronic check,1.0,1.0,128.1,25.1,0
CUST-00990,Female,60.0,35.0,95.17,3354.53,Two year,Fiber optic,Credit card (automatic),4.0,2.0,154.6,20.0,1
CUST-00991,Female,62.0,52.0,100.3,5124.04,One year,Fiber optic,Credit card (automatic),4.0,0.0,164.7,8.0,1
CUST-00992,Female,42.0,34.0,71.8,2379.78,Month-to-month,No,Electronic check,0.0,0.0,201.3,3.5,0
CUST-00993,Female,70.0,41.0,34.03,1291.45,Month-to-month,DSL,Mailed check,4.0,0.0,22.1,0.5,0
CUST-00994,Female,59.0,51.0,87.12,4438.82,Month-to-month,Fiber optic,Credit card (automatic),2.0,1.0,219.2,3.2,1
CUST-00995,Female,53.0,47.0,82.05,3848.83,One year,DSL,Mailed check,2.0,1.0,28.0,8.8,0
CUST-00996,Male,44.0,58.0,94.23,5449.01,One year,DSL,Mailed check,1.0,3.0,145.8,16.6,0
CUST-00997,Male,55.0,57.0,36.99,2056.3,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,2.0,250.0,1.9,0
CUST-00998,Female,24.0,23.0,39.5,849.89,Month-to-month,No,Bank transfer (automatic),0.0,0.0,140.9,4.1,0
CUST-00999,Female,22.0,48.0,109.04,5257.14,Two year,DSL,Electronic check,1.0,1.0,53.2,5.4,0
CUST-01000,Male,60.0,22.0,95.0,2062.47,Two year,Fiber optic,Mailed check,1.0,1.0,295.7,19.0,0
CUST-01001,Female,62.0,17.0,110.82,1899.76,Month-to-month,No,Credit card (automatic),2.0,2.0,267.9,18.5,1
CUST-01002,Male,74.0,69.0,95.87,6570.77,Two year,No,Bank transfer (automatic),0.0,0.0,233.7,16.5,0
CUST-01003,Male,68.0,11.0,79.72,885.97,Month-to-month,DSL,Bank transfer (automatic),2.0,3.0,129.3,7.5,1
CUST-01004,Male,48.0,15.0,85.41,1346.31,Month-to-month,No,Mailed check,2.0,0.0,63.3,11.1,1
CUST-01005,Male,40.0,35.0,108.91,3841.16,Two year,DSL,Bank transfer (automatic),1.0,0.0,283.0,2.9,0
CUST-01006,Male,59.0,33.0,77.88,2549.42,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,1.0,164.4,6.8,1
CUST-01007,Female,27.0,16.0,83.24,1344.7,Month-to-month,DSL,Credit card (automatic),2.0,0.0,257.2,26.9,0
CUST-01008,Male,49.0,34.0,35.65,1200.07,Month-to-month,DSL,Mailed check,1.0,0.0,109.2,29.4,0
CUST-01009,Female,60.0,66.0,67.39,4448.13,Two year,Fiber optic,Bank transfer (automatic),2.0,0.0,107.2,19.4,0
CUST-01010,Female,70.0,40.0,91.64,3649.32,Two year,Fiber optic,Mailed check,1.0,1.0,295.8,27.5,0
CUST-01011,Male,47.0,28.0,47.09,1310.3,Month-to-month,DSL,Bank transfer (automatic),3.0,2.0,161.3,19.3,0
CUST-01012,Male,56.0,47.0,40.23,1901.41,Month-to-month,DSL,Credit card (automatic),0.0,3.0,50.8,1.0,1
CUST-01013,Female,48.0,39.0,51.38,1954.15,Month-to-month,Fiber optic,Mailed check,1.0,0.0,73.7,29.9,0
CUST-01014,Male,35.0,70.0,44.15,3039.71,One year,DSL,Bank transfer (automatic),1.0,0.0,149.8,3.0,0
CUST-01015,Male,53.0,20.0,41.49,760.37,Month-to-month,Fiber optic,Credit card (automatic),4.0,2.0,22.3,20.5,1
CUST-01016,Female,19.0,1.0,62.49,20.0,One year,DSL,Bank transfer (automatic),3.0,0.0,144.1,7.6,0
CUST-01017,Female,31.0,63.0,110.78,6918.28,Month-to-month,DSL,Mailed check,0.0,0.0,131.5,11.8,0
CUST-01018,Male,30.0,67.0,70.71,4745.54,Month-to-month,DSL,Bank transfer (automatic),1.0,1.0,236.0,19.4,0
CUST-01019,Female,46.0,4.0,38.79,110.52,Month-to-month,Fiber optic,Mailed check,2.0,1.0,112.9,13.1,1
CUST-01020,Male,29.0,58.0,27.7,1632.28,Month-to-month,DSL,Mailed check,0.0,0.0,294.9,7.5,0
CUST-01021,Male,56.0,25.0,89.62,2242.24,Two year,DSL,Bank transfer (automatic),2.0,0.0,62.4,10.0,0
CUST-01022,Male,19.0,47.0,58.28,2640.73,Month-to-month,No,Credit card (automatic),2.0,0.0,181.4,10.2,0
CUST-01023,Female,49.0,38.0,102.18,3915.59,Month-to-month,Fiber optic,Electronic check,0.0,0.0,36.0,28.8,0
CUST-01024,Female,30.0,15.0,85.95,1329.79,Month-to-month,DSL,Credit card (automatic),1.0,0.0,222.8,24.0,1
CUST-01025,Female,63.0,63.0,99.62,6226.37,Month-to-month,Fiber optic,Credit card (automatic),4.0,0.0,298.5,13.8,1
CUST-01026,Female,44.0,21.0,47.19,1012.0,Month-to-month,No,Bank transfer (automatic),1.0,0.0,247.6,6.0,0
CUST-01027,Female,66.0,57.0,89.24,5043.86,Month-to-month,DSL,Credit card (automatic),2.0,0.0,171.2,24.3,1
CUST-01028,Male,58.0,53.0,46.41,2464.61,Month-to-month,DSL,Credit card (automatic),2.0,1.0,150.6,4.7,0
CUST-01029,Male,34.0,46.0,113.91,5176.64,One year,Fiber optic,Electronic check,0.0,2.0,252.2,6.3,0
CUST-01030,Male,57.0,14.0,83.64,1081.3,Month-to-month,Fiber optic,Credit card (automatic),2.0,1.0,281.4,11.0,1
CUST-01031,Male,48.0,17.0,52.45,872.51,Month-to-month,Fiber optic,Electronic check,1.0,3.0,296.9,26.4,0
CUST-01032,Female,51.0,39.0,46.95,1824.86,Two year,DSL,Bank transfer (automatic),1.0,0.0,125.0,4.0,0
CUST-01033,Male,41.0,9.0,39.09,331.93,Month-to-month,DSL,Electronic check,3.0,0.0,297.4,3.7,1
CUST-01034,Female,62.0,6.0,89.46,477.56,Month-to-month,Fiber optic,Mailed check,2.0,1.0,55.2,14.8,1
CUST-01035,Male,52.0,23.0,41.87,943.02,Month-to-month,DSL,Mailed check,4.0,0.0,83.5,8.3,0
CUST-01036,Female,65.0,59.0,79.53,4705.73,Month-to-month,Fiber optic,Electronic check,2.0,1.0,35.8,17.1,0
CUST-01037,Female,23.0,46.0,46.46,2134.92,One year,Fiber optic,Mailed check,2.0,0.0,88.8,13.5,0
CUST-01038,Male,36.0,38.0,86.2,3284.73,Month-to-month,DSL,Bank transfer (automatic),1.0,2.0,232.7,13.0,0
CUST-01039,Male,47.0,14.0,101.49,1387.35,One year,No,Mailed check,2.0,1.0,257.3,3.4,0
CUST-01040,Male,24.0,62.0,97.8,6122.19,Month-to-month,Fiber optic,Electronic check,2.0,3.0,235.9,4.2,1
CUST-01041,Male,27.0,35.0,96.09,3304.34,Month-to-month,Fiber optic,Bank transfer (automatic),4.0,0.0,193.0,24.6,1
CUST-01042,Female,58.0,19.0,38.77,761.01,One year,DSL,Mailed check,3.0,0.0,159.1,26.6,0
CUST-01043,Male,49.0,30.0,28.84,924.29,Month-to-month,DSL,Bank transfer (automatic),2.0,1.0,215.5,7.0,0
CUST-01044,Male,51.0,25.0,89.89,2271.3,One year,Fiber optic,Electronic check,1.0,1.0,123.3,3.4,0
CUST-01045,Female,45.0,40.0,56.83,2263.07,Month-to-month,DSL,Mailed check,0.0,0.0,254.0,1.6,0
CUST-01046,Male,32.0,14.0,63.23,858.81,One year,No,Bank transfer (automatic),5.0,0.0,206.4,18.2,0
CUST-01047,Male,47.0,26.0,23.11,652.66,Month-to-month,DSL,Bank transfer (automatic),4.0,2.0,212.4,21.5,1
CUST-01048,Male,54.0,22.0,45.96,939.97,Two year,Fiber optic,Mailed check,2.0,0.0,165.4,11.2,0
CUST-01049,Male,46.0,48.0,23.37,1073.25,Month-to-month,DSL,Bank transfer (automatic),2.0,1.0,266.7,20.4,0
CUST-01050,Male,39.0,51.0,107.92,5484.04,Two year,Fiber optic,Bank transfer (automatic),4.0,1.0,83.1,21.4,0
CUST-01051,Female,21.0,3.0,44.34,194.9,Month-to-month,DSL,Electronic check,3.0,1.0,120.5,28.1,1
CUST-01052,Male,37.0,42.0,75.73,3199.65,One year,Fiber optic,Electronic check,6.0,3.0,235.5,1.9,1
CUST-01053,Male,49.0,19.0,23.9,405.7,Month-to-month,DSL,Electronic check,0.0,0.0,152.9,5.8,0
CUST-01054,Male,53.0,28.0,86.68,2411.52,Two year,No,Electronic check,3.0,1.0,267.9,2.1,0
CUST-01055,Male,67.0,45.0,52.3,2322.78,Month-to-month,DSL,Electronic check,0.0,1.0,110.5,26.0,0
CUST-01056,Male,21.0,71.0,109.79,7759.6,Month-to-month,No,Electronic check,2.0,0.0,117.1,23.8,0
CUST-01057,Female,44.0,63.0,108.81,6903.97,Month-to-month,Fiber optic,Mailed check,1.0,0.0,267.7,17.2,1
CUST-01058,Male,34.0,19.0,52.53,929.48,Month-to-month,DSL,Electronic check,4.0,1.0,144.7,2.5,0
CUST-01059,Female,29.0,47.0,110.1,5255.14,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,1.0,159.7,8.2,1
CUST-01060,Female,39.0,14.0,119.62,1716.09,Two year,DSL,Mailed check,4.0,0.0,106.5,8.9,0
CUST-01061,Male,34.0,38.0,102.54,3951.06,Two year,No,Bank transfer (automatic),0.0,1.0,90.2,16.8,0
CUST-01062,Male,27.0,53.0,104.49,5514.82,Month-to-month,Fiber optic,Electronic check,1.0,1.0,200.2,7.7,0
CUST-01063,Male,71.0,61.0,44.9,2731.4,Two year,DSL,Electronic check,1.0,1.0,44.8,2.2,0
CUST-01064,Male,18.0,36.0,77.67,2724.46,Month-to-month,DSL,Bank transfer (automatic),0.0,0.0,265.0,21.9,0
CUST-01065,Female,39.0,40.0,26.73,1042.97,Month-to-month,DSL,Bank transfer (automatic),4.0,1.0,236.0,9.0,0
CUST-01066,Male,43.0,30.0,29.49,909.38,One year,No,Bank transfer (automatic),1.0,0.0,65.3,13.6,0
CUST-01067,Male,73.0,9.0,119.89,1143.81,One year,DSL,Credit card (automatic),2.0,1.0,211.3,3.8,0
CUST-01068,Male,35.0,64.0,52.66,3314.88,Two year,Fiber optic,Credit card (automatic),2.0,0.0,184.8,24.1,0
CUST-01069,Male,67.0,33.0,94.82,3110.78,Month-to-month,Fiber optic,Credit card (automatic),0.0,2.0,63.5,17.0,0
CUST-01070,Male,31.0,52.0,100.67,5227.28,One year,No,Credit card (automatic),0.0,0.0,89.2,27.0,0
CUST-01071,Male,64.0,14.0,105.8,1411.41,Month-to-month,DSL,Mailed check,2.0,0.0,128.6,14.9,1
CUST-01072,Female,46.0,53.0,119.76,6376.85,Month-to-month,Fiber optic,Electronic check,2.0,1.0,212.8,28.2,0
CUST-01073,Female,29.0,59.0,44.15,2568.65,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,0.0,195.2,26.8,0
CUST-01074,Male,53.0,41.0,24.04,975.87,Two year,Fiber optic,Electronic check,1.0,1.0,164.3,17.3,0
CUST-01075,Male,52.0,68.0,61.12,4133.56,Two year,DSL,Bank transfer (automatic),1.0,0.0,232.8,28.0,0
CUST-01076,Male,69.0,68.0,33.01,2205.21,One year,DSL,Electronic check,0.0,1.0,229.8,9.7,0
CUST-01077,Female,29.0,8.0,22.24,177.57,Month-to-month,DSL,Mailed check,3.0,0.0,189.2,11.0,0
CUST-01078,Male,24.0,2.0,56.04,101.3,Month-to-month,Fiber optic,Credit card (automatic),3.0,2.0,238.2,1.4,1
CUST-01079,Female,46.0,41.0,98.37,4014.58,Month-to-month,DSL,Electronic check,2.0,2.0,106.9,17.7,0
CUST-01080,Male,28.0,55.0,76.62,4177.68,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,1.0,265.6,21.7,0
CUST-01081,Male,50.0,16.0,51.28,836.46,Month-to-month,DSL,Electronic check,1.0,2.0,188.3,23.2,0
CUST-01082,Male,23.0,62.0,85.43,5379.34,One year,No,Mailed check,3.0,0.0,248.5,4.5,0
CUST-01083,Male,64.0,48.0,43.2,2080.59,Month-to-month,No,Mailed check,4.0,0.0,168.4,13.3,1
CUST-01084,Female,32.0,30.0,21.44,693.01,Month-to-month,Fiber optic,Electronic check,1.0,0.0,73.3,5.3,0
CUST-01085,Female,49.0,12.0,96.44,1087.77,Month-to-month,DSL,Credit card (automatic),2.0,0.0,167.3,19.9,1
CUST-01087,Male,28.0,11.0,96.23,1003.66,Month-to-month,DSL,Mailed check,0.0,1.0,212.3,27.1,1
CUST-01088,Female,40.0,64.0,23.89,1455.11,Two year,DSL,Mailed check,4.0,2.0,148.0,6.9,0
CUST-01089,Female,43.0,50.0,103.71,5148.53,One year,Fiber optic,Electronic check,3.0,1.0,252.5,8.7,1
CUST-01090,Female,51.0,21.0,81.95,1780.54,Two year,Fiber optic,Mailed check,2.0,0.0,206.6,25.5,0
CUST-01091,Female,63.0,69.0,76.34,5314.96,Month-to-month,No,Mailed check,3.0,1.0,208.5,13.8,0
CUST-01092,Male,51.0,48.0,82.46,3970.23,Month-to-month,DSL,Bank transfer (automatic),3.0,3.0,73.0,0.7,0
CUST-01094,Male,21.0,67.0,78.69,5262.42,Two year,Fiber optic,Bank transfer (automatic),4.0,0.0,254.1,2.5,0
CUST-01095,Female,34.0,44.0,78.1,3451.49,One year,Fiber optic,Credit card (automatic),2.0,1.0,238.8,29.6,0
CUST-01096,Female,52.0,33.0,119.07,3938.09,Month-to-month,DSL,Bank transfer (automatic),0.0,0.0,105.8,17.6,0
CUST-01097,Female,30.0,61.0,95.67,5743.68,Month-to-month,Fiber optic,Electronic check,2.0,0.0,165.3,7.7,1
CUST-01098,Female,58.0,9.0,64.23,533.55,Month-to-month,Fiber optic,Mailed check,2.0,1.0,49.8,16.9,0
CUST-01099,Female,56.0,68.0,90.74,6167.12,One year,Fiber optic,Credit card (automatic),2.0,1.0,166.2,2.3,0
CUST-01100,Male,32.0,35.0,58.92,2089.01,Two year,No,Electronic check,3.0,0.0,52.3,24.0,0
CUST-01101,Male,72.0,65.0,42.89,2678.04,One year,DSL,Mailed check,2.0,0.0,170.4,27.8,0
CUST-01102,Female,46.0,8.0,79.69,629.41,Month-to-month,DSL,Mailed check,3.0,0.0,198.1,26.2,0
CUST-01103,Female,46.0,45.0,112.82,5084.05,Month-to-month,Fiber optic,Mailed check,1.0,1.0,123.2,10.3,0
CUST-01104,Male,28.0,47.0,112.91,5349.25,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,0.0,154.6,9.8,1
CUST-01105,Female,69.0,40.0,54.19,2202.24,Month-to-month,DSL,Electronic check,0.0,1.0,263.9,1.1,0
CUST-01106,Female,49.0,54.0,72.77,3958.71,Month-to-month,Fiber optic,Electronic check,6.0,0.0,41.5,19.5,1
CUST-01107,Male,19.0,46.0,41.16,1853.36,One year,No,Mailed check,2.0,0.0,239.6,16.0,0
CUST-01108,Female,64.0,47.0,119.56,5523.92,One year,No,Credit card (automatic),6.0,2.0,59.5,13.8,1
CUST-01109,Female,31.0,15.0,118.11,1752.0,Month-to-month,DSL,Electronic check,2.0,1.0,20.6,27.2,1
CUST-01110,Male,37.0,19.0,84.95,1664.13,Two year,No,Bank transfer (automatic),1.0,0.0,63.8,5.0,0
CUST-01111,Male,39.0,26.0,100.44,2681.11,Month-to-month,Fiber optic,Credit card (automatic),1.0,2.0,231.9,0.3,1
CUST-01112,Male,28.0,52.0,91.51,4794.05,Month-to-month,Fiber optic,Credit card (automatic),0.0,1.0,127.5,2.2,0
CUST-01113,Female,44.0,22.0,79.32,1766.51,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,263.0,6.7,0
CUST-01114,Male,20.0,21.0,25.33,550.91,Month-to-month,Fiber optic,Credit card (automatic),2.0,0.0,162.2,1.0,0
CUST-01115,Male,34.0,51.0,65.48,3311.67,Month-to-month,Fiber optic,Electronic check,3.0,0.0,16.5,15.1,0
CUST-01116,Male,61.0,38.0,87.48,3317.74,Month-to-month,DSL,Mailed check,2.0,1.0,217.8,9.4,1
CUST-01117,Male,73.0,20.0,87.75,1838.45,Month-to-month,Fiber optic,Credit card (automatic),0.0,0.0,42.0,5.4,0
CUST-01118,Male,45.0,29.0,57.31,1614.86,Two year,Fiber optic,Bank transfer (automatic),1.0,4.0,238.9,22.5,0
