Age,Tenure_Months,Monthly_Charges,Total_Charges,Support_Calls,Late_Payments,Usage_Hours,Discount,Complaints,Tenure_to_Age_Ratio,Charges_Deviation,Support_Per_Month,Gender,Contract_Type,Internet_Service,Payment_Method,Churn
42.0,34,23.96,798.59,3,2,142.7,0.0,2,0.8095236167800912,0.47206573174537425,0.08823526816609759,Male,One year,No,Mailed check,0
26.0,10,22.79,233.03,1,1,172.7,10.0,1,0.3846152366864474,-0.512976697023305,0.0999999000001,Female,Two year,No,Mailed check,0
37.0,16,101.15,1587.91,2,0,109.6,0.0,1,0.4324323155588336,1.9056870276956062,0.12499992187504883,Male,Month-to-month,Fiber optic,Credit card (automatic),0
26.0,2,75.43,144.52,3,0,110.9,20.0,0,0.07692304733728948,3.1703612981935123,1.4999925000374998,Male,Two year,Fiber optic,Electronic check,0
50.0,20,21.54,435.93,3,0,175.1,15.0,0,0.399999920000016,-0.25648910175545225,0.1499999250000375,Female,One year,No,Credit card (automatic),0
34.0,72,89.28,6246.77,3,2,126.5,15.0,0,2.1176464359863423,2.519317605650329,0.04166666087963043,Female,One year,Fiber optic,Electronic check,0
65.0,21,45.7,995.15,2,0,120.8,15.0,0,0.3230768733727887,-1.688072672346344,0.09523804988664292,Female,Month-to-month,DSL,Mailed check,0
19.0,20,26.84,515.35,5,0,120.5,0.0,0,1.0526310249310395,1.0725128837435562,0.24999987500006252,Female,Two year,No,Credit card (automatic),0
45.0,61,92.18,5809.51,2,2,175.9,0.0,0,1.3555552543210545,-3.057853239696186,0.032786879871003295,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
32.0,2,100.41,193.18,3,1,100.0,10.0,0,0.0624999804687561,3.820482947585262,1.4999925000374998,Female,Month-to-month,Fiber optic,Mailed check,1
56.0,2,59.34,117.4,1,1,182.2,5.0,0,0.03571427933673583,0.6402934985325075,0.49999750001249993,Male,Month-to-month,DSL,Electronic check,1
46.0,23,95.96,2257.13,2,1,151.5,0.0,0,0.49999989130437145,-2.176044288676408,0.08695648393196351,Female,Month-to-month,Fiber optic,Electronic check,0
50.0,23,90.13,2070.49,1,1,140.5,15.0,1,0.4599999080000184,0.10873479185444523,0.043478241965981754,Female,Month-to-month,Fiber optic,Credit card (automatic),0
50.0,49,23.56,1129.19,2,1,126.5,20.0,0,0.9799998040000392,0.5153108254467682,0.040816318200751385,Female,One year,No,Mailed check,0
74.0,1,78.31,76.57,1,2,136.3,20.0,0,0.013513511687363285,1.7407656923430892,0.9999900000999989,Male,Month-to-month,Fiber optic,Mailed check,1
37.0,14,63.739999999999995,1119.94,2,1,107.9,0.0,0,0.3783782761139794,-16.25565714595919,0.1428570408163994,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
18.0,16,28.92,468.85,1,1,69.0,5.0,1,0.8888883950620028,-0.38310668555832095,0.06249996093752441,Female,One year,No,Credit card (automatic),0
32.0,7,94.04,652.94,2,0,75.4,15.0,0,0.21874993164064635,0.7629903957279964,0.2857138775516035,Male,One year,Fiber optic,Electronic check,0
69.0,61,52.75,3111.24,1,4,231.3,0.0,0,0.8840578428901676,1.7460739350698518,0.016393439935501648,Female,One year,DSL,Electronic check,0
39.0,1,46.55,44.51,1,0,142.0,0.0,0,0.025641019066405365,2.040445095549046,0.9999900000999989,Female,Month-to-month,DSL,Electronic check,1
37.0,1,29.35,28.51,4,1,149.5,0.0,0,0.0270270197224271,0.8402850971490317,3.9999600003999958,Male,Two year,No,Mailed check,0
31.0,1,31.05,31.51,1,0,223.6,0.0,0,0.03225805411030513,-0.45968490315096844,0.9999900000999989,Male,Month-to-month,No,Electronic check,1
74.0,1,55.22,56.92,4,0,167.2,5.0,1,0.013513511687363285,-1.6994308056919394,3.9999600003999958,Female,Month-to-month,DSL,Electronic check,1
29.0,34,45.82,1616.21,2,2,112.0,0.0,0,1.1724133888229693,-1.7155742542428598,0.058823512110731724,Female,Two year,DSL,Electronic check,0
37.0,19,89.81,1668.79,0,0,160.0,0.0,0,0.5135133747261149,1.9789935952665303,0.0,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
40.0,4,52.54,219.31,2,1,153.1,0.0,0,0.09999997500000624,-2.287362931592675,0.49999875000312505,Male,Two year,DSL,Credit card (automatic),0
41.0,45,77.46,3657.92,3,0,186.2,10.0,0,1.0975607079120224,-3.8270930473126583,0.06666665185185514,Female,Month-to-month,Fiber optic,Mailed check,0
67.0,3,18.0,53.34,0,1,64.4,0.0,1,0.04477611271998318,0.22005926646911078,0.0,Female,Month-to-month,No,Mailed check,1
72.0,6,20.25,126.36,0,0,119.1,5.0,0,0.08333332175926086,-0.8099649000584996,0.0,Female,One year,No,Electronic check,0
70.0,22,53.73,1126.21,2,0,185.1,5.0,1,0.3142856693877615,2.538659632427432,0.09090904958679565,Female,One year,DSL,Electronic check,0
50.0,27,57.62,1542.09,1,0,182.7,10.0,0,0.5399998920000215,0.5055767090456627,0.03703702331962099,Male,Two year,DSL,Electronic check,0
62.0,43,37.38,1657.29,1,1,111.4,5.0,1,0.6935482752341491,-1.1616189438095432,0.0232558085451608,Male,Month-to-month,No,Electronic check,0
59.0,12,79.84,913.91,4,1,96.7,0.0,0,0.2033897960356278,3.6808967992526647,0.33333305555578707,Male,Month-to-month,Fiber optic,Credit card (automatic),1
68.0,5,79.11,407.97,3,1,138.5,5.0,0,0.07352940095155867,-2.4838368123263876,0.5999988000024,Female,Two year,Fiber optic,Bank transfer (automatic),0
54.0,3,73.27,210.96,0,2,140.8,0.0,2,0.05555554526749162,2.950234399218658,0.0,Female,One year,Fiber optic,Electronic check,0
35.0,4,96.14,370.38,3,0,132.2,0.0,1,0.11428568163266238,3.5452314869212813,0.7499981250046875,Female,Month-to-month,Fiber optic,Credit card (automatic),1
62.0,12,28.38,336.24,0,0,158.8,0.0,1,0.19354835587929742,0.36002334998054053,0.0,Male,Month-to-month,No,Electronic check,0
68.0,1,94.11,94.62,4,0,214.3,0.0,0,0.014705880190311736,-0.5090538094619035,3.9999600003999958,Male,Month-to-month,Fiber optic,Electronic check,1
56.0,8,21.91,180.49,2,1,169.5,0.0,0,0.1428571173469433,-0.6512217984727542,0.24999968750039064,Female,Month-to-month,No,Mailed check,1
21.0,27,96.78,2695.96,1,0,134.2,0.0,1,1.2857136734696792,-3.0703333887654196,0.03703702331962099,Female,Two year,Fiber optic,Mailed check,0
28.0,1,49.51,51.83,3,2,88.1,0.0,3,0.03571427295918823,-2.3194817051829446,2.9999700002999967,Female,Two year,DSL,Credit card (automatic),0
65.0,45,32.3,1407.18,2,0,157.6,20.0,0,0.6923075857988329,1.0293402823688247,0.044444434567903424,Female,Two year,No,Electronic check,0
27.0,11,70.64,738.44,2,1,182.2,5.0,0,0.40740725651583093,3.5091519371345896,0.1818180165290759,Male,Month-to-month,Fiber optic,Bank transfer (automatic),1
57.0,18,30.46,548.02,3,0,144.3,20.0,0,0.3157894182825582,0.014461358632580357,0.16666657407412552,Female,Month-to-month,No,Electronic check,0
56.0,24,82.36,2073.41,1,1,169.8,0.0,0,0.42857135204082997,-4.03204733664694,0.04166664930556279,Male,Month-to-month,DSL,Credit card (automatic),0
41.0,4,88.53,343.28,0,1,197.4,0.0,1,0.09756095181440198,2.710214549463629,0.0,Female,Two year,Fiber optic,Electronic check,0
19.0,29,79.43,2286.99,1,0,205.0,5.0,0,1.5263149861500074,0.5683030557575819,0.03448274673008733,Female,Two year,Fiber optic,Electronic check,0
54.0,21,91.85,1965.11,2,0,166.5,15.0,0,0.3888888168724413,-1.726622106370428,0.09523804988664292,Male,Month-to-month,Fiber optic,Electronic check,0
72.0,20,27.99,533.11,0,0,126.8,0.0,0,0.27777773919753623,1.334513327743334,0.0,Male,One year,No,Credit card (automatic),0
27.0,16,59.09,975.39,2,0,204.3,0.0,0,0.5925923731139359,-1.8718368988519387,0.12499992187504883,Female,Two year,DSL,Electronic check,0
71.0,72,43.45,3008.87,3,0,199.3,0.0,0,1.0140843642134698,1.6601446930354626,0.04166666087963043,Female,Month-to-month,DSL,Electronic check,0
29.0,40,52.13,2045.5,1,1,170.5,0.0,0,1.3793098692034933,0.9925127843718116,0.02499999375000156,Male,Month-to-month,DSL,Mailed check,0
33.0,1,25.1,24.71,2,0,187.0,5.0,0,0.030303021120296626,0.3902470975290271,1.9999800001999979,Female,Month-to-month,No,Electronic check,1
49.0,50,60.04,2881.31,2,0,101.6,0.0,1,1.0204079550187846,2.4138115252376977,0.039999992000001594,Male,Month-to-month,DSL,Mailed check,0
69.0,51,47.49,2438.13,1,1,130.2,0.0,0,0.7391303276622713,-0.3164612144193697,0.01960783929258053,Female,One year,DSL,Electronic check,0
20.0,34,100.68,3531.07,2,0,160.6,10.0,0,1.699999150000425,-3.174969454420733,0.058823512110731724,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
53.0,12,67.6,803.19,2,1,68.4,5.0,0,0.22641505161980158,0.6675557770368385,0.16666652777789354,Female,Two year,Fiber optic,Bank transfer (automatic),0
45.0,33,65.36,2253.89,3,0,63.5,15.0,0,0.7333331703704066,-2.9396762728253663,0.09090906336088989,Female,One year,Fiber optic,Credit card (automatic),0
19.0,15,99.09,1547.22,1,1,138.6,20.0,0,0.7894732686982796,-4.0579312347125125,0.06666662222225185,Male,Month-to-month,Fiber optic,Electronic check,0
24.0,14,106.15,1448.88,2,2,116.5,0.0,0,0.583333090277879,2.6586453509676033,0.1428570408163994,Male,One year,Fiber optic,Electronic check,0
61.0,16,86.11,1356.72,0,0,158.3,0.0,2,0.26229503896802636,1.315052996841871,0.0,Female,One year,Fiber optic,Bank transfer (automatic),0
23.0,26,79.51,1970.34,2,1,173.9,10.0,1,1.1304342911155256,3.727721454722527,0.07692304733728948,Male,Month-to-month,Fiber optic,Credit card (automatic),0
72.0,1,68.5,71.71,0,0,120.5,0.0,1,0.013888886959876811,-3.209282907170916,0.0,Female,Month-to-month,Fiber optic,Mailed check,1
63.0,2,83.94,169.65,3,1,162.2,0.0,0,0.03174602670697989,-0.8845758771206107,1.4999925000374998,Female,Month-to-month,Fiber optic,Credit card (automatic),1
52.0,1,33.19,33.63,1,0,128.4,0.0,0,0.019230765532545088,-0.43966370336296734,0.9999900000999989,Male,Two year,DSL,Electronic check,0
39.0,7,26.26,180.33,3,0,135.9,5.0,1,0.17948713346483755,0.4986082305596682,0.4285708163274053,Male,Month-to-month,No,Credit card (automatic),1
21.0,46,88.71,3933.36,1,1,170.8,0.0,0,2.190475147392787,3.202192501697283,0.021739125708885716,Female,Month-to-month,Fiber optic,Credit card (automatic),0
19.0,11,56.7,620.78,1,1,196.7,5.0,0,0.5789470637120717,0.26550584954014056,0.09090900826453795,Male,Two year,DSL,Bank transfer (automatic),0
25.0,4,86.17,357.91,2,0,112.0,15.0,1,0.1599999360000256,-3.307276306809243,0.49999875000312505,Female,Two year,Fiber optic,Mailed check,0
66.0,9,51.55,478.03,1,1,135.0,15.0,1,0.13636361570248245,-1.564385428460639,0.11111098765445816,Female,Month-to-month,DSL,Mailed check,1
38.0,29,89.59,2697.5,0,0,234.2,0.0,1,0.76315769390587,-3.4272093044105816,0.0,Female,One year,Fiber optic,Mailed check,0
60.0,6,77.1,470.94,1,0,149.7,0.0,0,0.09999998333333611,-1.3898691835513688,0.16666638888935187,Female,Two year,Fiber optic,Electronic check,0
58.0,4,86.38,336.43,5,0,161.2,0.0,0,0.06896550535077493,2.2727102682243157,1.2499968750078125,Male,Month-to-month,Fiber optic,Mailed check,1
26.0,1,88.2,89.39,2,0,143.0,0.0,0,0.03846152366864474,-1.1891061089389012,1.9999800001999979,Male,One year,Fiber optic,Electronic check,0
47.0,42,39.85,1756.74,2,0,150.1,0.0,0,0.8936168311453551,-1.97713289830169,0.04761903628118183,Male,Month-to-month,DSL,Credit card (automatic),0
20.0,72,78.47,5727.51,1,3,130.6,0.0,0,3.5999982000009,-1.0787389515640342,0.013888886959876811,Male,One year,Fiber optic,Electronic check,0
41.0,26,70.68,1801.67,5,1,105.1,0.0,0,0.6341461867936129,1.385026651912824,0.1923076183432237,Male,Month-to-month,Fiber optic,Mailed check,1
28.0,7,60.83,438.85,2,1,147.8,0.0,0,0.2499999107143176,-1.8627675817606075,0.2857138775516035,Male,One year,DSL,Credit card (automatic),0
40.0,11,82.6,865.24,1,0,130.5,0.0,3,0.27499993125001715,3.9418896891911857,0.09090900826453795,Male,Month-to-month,Fiber optic,Electronic check,1
18.0,1,33.04,32.74,0,0,166.5,0.0,0,0.055555524691375174,0.3003273967260327,0.0,Male,One year,No,Credit card (automatic),0
37.0,7,45.56,327.51,4,3,106.6,0.0,1,0.1891891380569897,-1.2270760184628315,0.571427755103207,Female,Month-to-month,DSL,Credit card (automatic),1
66.0,15,59.96,915.97,1,0,127.5,15.0,1,0.22727269283747076,-1.1046259569160313,0.06666662222225185,Female,One year,DSL,Credit card (automatic),0
70.0,20,18.0,360.7,1,1,236.2,15.0,1,0.285714244897965,-0.03499098250451027,0.0499999750000125,Female,Month-to-month,No,Credit card (automatic),0
52.0,17,63.1,1023.63,3,0,194.2,10.0,0,0.3269230140532665,2.8865060079376406,0.1764704844291268,Female,One year,Fiber optic,Credit card (automatic),0
41.0,20,77.83,1510.69,0,1,157.1,0.0,0,0.48780475907200993,2.29553776723111,0.0,Male,One year,Fiber optic,Mailed check,0
44.0,11,51.45,571.84,1,1,145.5,15.0,1,0.24999994318183108,-0.5354072859933794,0.09090900826453795,Female,Month-to-month,DSL,Bank transfer (automatic),1
27.0,2,48.16,99.24,2,1,157.7,0.0,0,0.07407404663924198,-1.4597519012404945,0.9999950000249999,Female,Two year,DSL,Credit card (automatic),0
70.0,18,83.45,1564.75,2,0,80.4,15.0,1,0.2571428204081685,-3.480507260829299,0.11111104938275035,Male,Two year,Fiber optic,Mailed check,0
21.0,1,80.26,84.24,1,0,146.9,15.0,1,0.04761902494332146,-3.979157608423904,0.9999900000999989,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
44.0,9,57.11,498.7,1,1,131.1,10.0,0,0.20454540805786178,1.698950456721711,0.11111098765445816,Female,One year,DSL,Electronic check,0
70.0,5,61.06,300.1,4,0,178.7,15.0,0,0.07142856122449125,1.0401200397599126,0.7999984000032001,Female,Month-to-month,DSL,Electronic check,1
64.0,23,46.16,1016.65,3,0,92.7,10.0,2,0.359374943847665,1.9578453052846498,0.13043472589794528,Female,One year,DSL,Electronic check,0
57.0,37,98.19,3526.84,2,0,144.4,5.0,0,0.6491226931363696,2.8700257621552083,0.0540540394448542,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
70.0,45,18.13,788.75,0,0,143.5,5.0,0,0.6428570510204212,0.6022261172830845,0.0,Male,Month-to-month,No,Electronic check,0
25.0,4,89.47,346.79,2,3,123.3,0.0,2,0.1599999360000256,2.7727167432081217,0.49999875000312505,Male,One year,Fiber optic,Bank transfer (automatic),1
25.0,72,85.25,6196.91,2,1,190.6,0.0,0,2.879998848000461,-0.8181824905302051,0.027777773919753623,Female,Two year,Fiber optic,Mailed check,0
70.0,1,86.96,90.57,3,1,110.8,10.0,0,0.01428571224489825,-3.6090943090569,2.9999700002999967,Male,Two year,Fiber optic,Electronic check,0
72.0,72,51.0,3570.34,1,3,157.7,0.0,1,0.9999998611111304,1.4119513316734285,0.013888886959876811,Male,One year,DSL,Bank transfer (automatic),0
25.0,4,28.54,119.45,0,0,95.2,5.0,0,0.1599999360000256,-1.3224253439366436,0.0,Male,Month-to-month,No,Bank transfer (automatic),1
60.0,29,93.72,2703.29,2,1,101.4,20.0,0,0.48333325277779116,0.503135592022204,0.06896549346017466,Female,Two year,Fiber optic,Mailed check,0
68.0,21,85.93,1760.9,2,1,156.4,15.0,0,0.30882348399654647,2.077658977305248,0.09523804988664292,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
57.0,9,70.23,615.74,0,1,174.4,5.0,0,0.1578947091412791,1.8145204616439372,0.0,Female,Two year,Fiber optic,Credit card (automatic),0
34.0,65,75.36,5002.2,0,1,122.9,20.0,1,1.911764143598781,-1.5969112373982597,0.0,Female,Two year,Fiber optic,Electronic check,0
46.0,4,76.26,296.95,2,0,125.2,0.0,0,0.08695650283554286,2.0226855932860133,0.49999875000312505,Female,Month-to-month,Fiber optic,Credit card (automatic),1
71.0,46,51.42,2310.09,5,1,47.3,0.0,0,0.647887232691939,1.2006630911602016,0.10869562854442857,Male,Two year,DSL,Electronic check,0
19.0,14,31.2,443.69,1,0,158.1,5.0,0,0.7368417174517277,-0.49212021991413124,0.0714285204081997,Female,One year,No,Electronic check,0
53.0,17,53.5,931.96,3,3,76.4,15.0,2,0.32075465646138557,-1.32114422285634,0.1764704844291268,Male,Two year,DSL,Bank transfer (automatic),0
66.0,10,78.38,757.03,0,2,164.3,0.0,0,0.15151512855831384,2.6770757029242986,0.0,Male,Two year,Fiber optic,Electronic check,0
60.0,1,63.34,65.21,5,1,119.6,5.0,0,0.01666666388888935,-1.8693479065209146,4.999950000499995,Female,One year,DSL,Credit card (automatic),0
46.0,46,64.92,2996.38,1,0,159.2,0.0,0,0.9999997826087429,-0.21868149159097072,0.021739125708885716,Female,Month-to-month,Fiber optic,Electronic check,0
30.0,37,91.12,3451.5,0,0,175.7,0.0,0,1.2333329222223592,-2.163758571957132,0.0,Female,One year,Fiber optic,Electronic check,0
73.0,8,29.97,249.4,3,0,126.0,15.0,2,0.10958902608369506,-1.2049610312987156,0.37499953125058594,Female,Month-to-month,No,Credit card (automatic),1
47.0,12,72.77,907.39,1,1,166.2,5.0,1,0.2553190946129586,-2.8457703201914057,0.08333326388894677,Male,Month-to-month,Fiber optic,Electronic check,0
64.0,66,84.32,5566.27,1,0,100.1,15.0,0,1.0312498388672127,-0.017411464028569412,0.015151512855831386,Female,One year,Fiber optic,Electronic check,0
50.0,26,92.87,2444.34,1,0,217.5,0.0,0,0.5199998960000207,-1.1430407642150868,0.03846152366864474,Male,Month-to-month,Fiber optic,Electronic check,0
66.0,5,80.5,421.83,2,0,186.1,5.0,0,0.07575756427915692,-3.865831268337473,0.39999920000160005,Female,One year,Fiber optic,Bank transfer (automatic),0
26.0,27,105.06,2795.91,1,1,121.6,10.0,0,1.038461139053408,1.5078161304384707,0.03703702331962099,Female,Month-to-month,Fiber optic,Mailed check,0
74.0,25,71.51,1804.83,1,1,148.0,10.0,2,0.3378377921840821,-0.6831711227315509,0.0399999840000064,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
46.0,23,23.89,525.06,2,0,112.5,15.0,0,0.49999989130437145,1.0613142733416225,0.08695648393196351,Female,One year,No,Credit card (automatic),0
53.0,25,96.92,2366.13,1,2,186.5,0.0,2,0.47169802420791995,2.2748378580648563,0.0399999840000064,Male,One year,Fiber optic,Mailed check,0
24.0,12,76.43,889.0,1,0,208.4,5.0,0,0.49999979166675346,2.3467284027263418,0.08333326388894677,Male,One year,DSL,Mailed check,0
62.0,12,84.62,966.71,1,1,188.1,10.0,1,0.19354835587929742,4.060900465916276,0.08333326388894677,Female,One year,Fiber optic,Electronic check,0
23.0,7,93.15,634.9,3,0,167.3,0.0,0,0.30434769376187226,2.4501295712434796,0.4285708163274053,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
49.0,1,100.57,104.18,1,0,199.7,0.0,1,0.020408159100375693,-3.608958210417896,0.9999900000999989,Female,Two year,Fiber optic,Electronic check,0
22.0,63,24.58,1622.09,3,1,139.3,0.0,1,2.8636350619840627,-1.1674562305625038,0.04761904006046983,Male,One year,No,Credit card (automatic),0
46.0,4,69.28,267.13,0,1,109.3,0.0,0,0.08695650283554286,2.4976669558325995,0.0,Male,Two year,Fiber optic,Electronic check,0
30.0,28,85.62,854.12,1,1,156.6,10.0,2,0.933333022222326,55.11572518009815,0.03571427295918823,Male,One year,Fiber optic,Credit card (automatic),0
28.0,72,20.44,1412.2,0,1,37.4,0.0,0,2.5714276530615523,0.8261138352619675,0.0,Male,One year,No,Electronic check,0
68.0,13,30.58,404.92,2,1,50.9,10.0,1,0.19117644247405258,-0.5676683479474285,0.15384603550304962,Male,Month-to-month,No,Electronic check,0
73.0,55,94.85,5353.3,2,3,129.3,0.0,0,0.7534245543254035,-2.4827095758709845,0.03636362975206731,Female,Two year,Fiber optic,Mailed check,0
53.0,26,48.33,1286.42,0,0,97.3,0.0,0,0.49056594517623675,-1.1476732778179723,0.0,Male,Month-to-month,DSL,Credit card (automatic),0
40.0,52,81.07,4404.09,4,1,204.9,5.0,0,1.299999675000081,-3.6240221742265106,0.07692306213018035,Female,Two year,Fiber optic,Electronic check,0
55.0,72,44.82,3129.11,3,0,134.6,0.0,1,1.3090906710744235,1.3601449249798705,0.04166666087963043,Female,Month-to-month,DSL,Credit card (automatic),0
41.0,16,33.39,540.91,0,1,158.1,0.0,0,0.39024380725760793,-0.41685387071633073,0.0,Male,Month-to-month,DSL,Electronic check,0
67.0,17,55.67,989.17,2,0,102.0,5.0,0,0.25373130541323796,-2.5164363609197835,0.11764698961941787,Female,Month-to-month,DSL,Credit card (automatic),0
51.0,20,18.0,343.07,1,0,124.4,0.0,0,0.39215678585161057,0.8465085767457126,0.0499999750000125,Male,Month-to-month,No,Electronic check,0
65.0,5,37.84,197.67,1,1,87.4,10.0,0,0.07692306508875921,-1.6939209321581359,0.19999960000080003,Male,Month-to-month,DSL,Mailed check,1
67.0,27,43.65,1149.91,2,1,282.1,5.0,0,0.4029850144798486,1.0607565145346172,0.07407404663924198,Male,Month-to-month,DSL,Bank transfer (automatic),0
18.0,10,78.49,787.14,0,1,167.3,10.0,1,0.5555552469137517,-0.22392128607872053,0.0,Female,One year,Fiber optic,Credit card (automatic),0
51.0,6,68.82,413.99,1,0,69.0,15.0,0,0.11764703575548317,-0.17821833630279116,0.16666638888935187,Male,Two year,DSL,Mailed check,0
63.0,8,96.05,744.62,1,1,107.3,10.0,0,0.12698410682791955,2.972616346729552,0.12499984375019532,Male,Two year,Fiber optic,Electronic check,0
37.0,8,60.6,479.12,3,0,92.6,10.0,0,0.2162161577794168,0.7100748624064224,0.37499953125058594,Male,Two year,DSL,Electronic check,0
71.0,4,102.94,410.57,3,0,208.0,0.0,1,0.05633802023408165,0.2977566056084697,0.7499981250046875,Female,Two year,Fiber optic,Mailed check,0
54.0,39,46.49,1722.47,4,0,40.6,0.0,1,0.722222088477391,2.32411388868875,0.10256407626562146,Female,Month-to-month,DSL,Credit card (automatic),1
51.0,18,58.11,1079.88,0,0,105.4,5.0,0,0.35294110726644956,-1.8833000037222263,0.0,Male,One year,DSL,Mailed check,0
