Order_ID,Quantity,Unit_Price,Cost_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Customer_Rating,Delivery_Time_Days,Marketing_Spend,Page_Views
ORD-11075,22,98.27,55.1,0.025,2107.89,1212.2,895.69,0.4249,4.2,7,92.62,89
ORD-11076,21,59.82,29.55,0.172,1040.15,620.55,419.6,0.4034,4.3,4,39.4,69
ORD-11077,6,155.22,80.27,0.061,874.51,481.62,392.89,0.4493,3.8,5,64.35,41
ORD-11078,1,279.76,151.33,0.078,257.94,151.33,106.61,0.4133,3.6,3,33.17,20
ORD-11079,5,210.02,112.21,0.039,1009.15,561.05,448.1,0.444,3.3,5,58.56,43
ORD-11080,9,243.13,129.39,0.096,1978.11,1164.51,813.6,0.4113,3.7,7,74.34,51
ORD-11081,12,78.55,37.07,0.044,901.13,444.84,456.29,0.5064,4.3,6,33.4,62
ORD-11082,26,222.35,124.54,0.066,5399.55,3238.04,2161.51,0.4003,3.4,9,207.92,120
ORD-11083,14,123.37,75.63,0.16,1450.83,1058.82,392.01,0.2702,3.3,5,79.51,79
ORD-11084,2,294.49,161.77,0.225,456.46,323.54,132.92,0.2912,4.1,3,48.56,26
ORD-11085,17,225.82,125.31,0.169,3190.16,2130.27,1059.89,0.3322,3.7,6,149.59,95
ORD-11086,14,81.62,47.57,0.119,1006.7,665.98,340.72,0.3385,3.9,5,84.52,70
ORD-11087,26,36.65,21.99,0.034,920.5,571.74,348.76,0.3789,3.5,6,45.19,96
ORD-11088,13,29.28,11.87,0.028,369.98,154.31,215.67,0.5829,3.6,5,24.94,41
ORD-11089,27,139.42,85.28,0.154,3184.63,2302.56,882.07,0.277,3.5,5,143.98,114
ORD-11090,9,104.06,53.45,0.088,854.12,481.05,373.07,0.4368,3.9,5,45.72,51
ORD-11091,26,231.44,130.53,0.083,5517.99,3393.78,2124.21,0.385,3.4,8,243.2,131
ORD-11092,25,182.28,102.9,0.099,4105.86,2572.5,1533.36,0.3735,3.7,8,169.64,123
ORD-11093,15,104.12,47.47,0.042,1496.2,712.05,784.15,0.5241,3.6,4,53.93,56
ORD-11094,25,64.99,33.95,0.073,1506.14,848.75,657.39,0.4365,3.9,6,48.41,77
ORD-11095,22,57.61,31.97,0.136,1095.05,703.34,391.71,0.3577,3.7,9,66.01,68
ORD-11096,15,304.66,168.23,0.006,4542.48,2523.45,2019.03,0.4445,4.0,4,188.81,112
ORD-11097,24,96.57,54.62,0.075,2143.85,1310.88,832.97,0.3885,4.2,4,83.21,97
ORD-11098,11,233.32,132.11,0.131,2230.31,1453.21,777.1,0.3484,3.3,7,94.93,59
ORD-11099,16,286.58,157.58,0.028,4456.89,2521.28,1935.61,0.4343,3.9,7,222.56,115
ORD-11100,29,220.72,123.17,0.079,5895.21,3571.93,2323.28,0.3941,3.9,4,234.14,142
ORD-11101,17,302.95,166.4,0.038,4954.44,2828.8,2125.64,0.429,3.6,3,224.09,114
ORD-11102,26,146.45,75.46,0.098,3434.55,1961.96,1472.59,0.4288,2.9,6,158.7,121
ORD-11103,4,335.33,184.59,0.009,1329.25,738.36,590.89,0.4445,3.2,4,88.29,47
ORD-11104,1,59.6,36.53,0.171,49.41,36.53,12.88,0.2607,3.1,1,15.13,21
ORD-11105,8,49.22,32.61,0.063,368.95,260.88,108.07,0.2929,4.0,4,6.35,14
ORD-11106,17,235.66,132.3,0.039,3849.98,2249.1,1600.88,0.4158,3.5,7,183.89,112
ORD-11107,3,330.85,188.64,0.121,872.45,565.92,306.53,0.3513,3.8,4,46.15,14
ORD-11108,29,285.98,159.38,0.01,8210.49,4622.02,3588.47,0.4371,3.4,9,362.54,196
ORD-11109,20,40.6,26.65,0.11,722.68,533.0,189.68,0.2625,4.3,1,56.15,75
ORD-11110,15,108.59,64.41,0.127,1421.99,966.15,455.84,0.3206,3.7,8,86.82,84
ORD-11111,15,326.66,178.55,0.156,4135.52,2678.25,1457.27,0.3524,3.7,5,215.95,106
ORD-11112,24,99.77,58.5,0.043,2291.52,1404.0,887.52,0.3873,3.8,5,110.89,111
ORD-11113,22,276.69,147.48,0.076,5624.55,3244.56,2379.99,0.4231,4.0,2,261.62,132
ORD-11114,14,291.42,162.03,0.224,3165.99,2268.42,897.57,0.2835,4.1,6,135.57,87
ORD-11115,26,180.98,102.42,0.13,4093.77,2662.92,1430.85,0.3495,3.1,2,186.86,111
ORD-11116,28,144.43,84.69,0.044,3866.1,2371.32,1494.78,0.3866,3.3,8,162.11,137
ORD-11117,23,165.79,95.29,0.044,3645.39,2191.67,1453.72,0.3988,4.3,3,168.0,135
ORD-11118,14,91.03,55.39,0.147,1087.08,775.46,311.62,0.2867,4.4,2,64.11,57
ORD-11119,24,312.95,171.63,0.129,6541.91,4119.12,2422.79,0.3703,4.0,3,245.77,145
ORD-11120,2,165.96,89.55,0.108,296.07,179.1,116.97,0.3951,3.8,3,17.67,25
ORD-11121,13,310.62,169.47,0.102,3626.18,2203.11,1423.07,0.3924,4.3,7,163.5,76
ORD-11122,26,50.41,29.06,0.067,1222.85,755.56,467.29,0.3821,3.5,9,30.05,77
ORD-11123,14,346.07,181.29,0.015,4772.31,2538.06,2234.25,0.4682,3.9,4,204.45,98
ORD-11124,27,163.5,96.58,0.226,3416.82,2607.66,809.16,0.2368,4.1,6,166.8,152
ORD-11125,24,31.02,17.28,0.119,655.89,414.72,241.17,0.3677,3.7,7,60.74,99
ORD-11126,19,27.74,13.18,0.044,503.87,250.42,253.45,0.503,4.1,5,23.42,62
ORD-11127,7,264.98,133.09,0.026,1806.63,931.63,875.0,0.4843,4.1,6,107.73,68
ORD-11128,3,235.78,129.49,0.041,678.34,388.47,289.87,0.4273,3.6,5,60.26,38
ORD-11129,15,283.71,155.05,0.193,3434.31,2325.75,1108.56,0.3228,4.4,5,120.15,89
ORD-11130,23,50.3,23.18,0.06,1087.49,533.14,554.35,0.5098,2.9,3,60.24,75
ORD-11131,14,26.92,11.44,0.157,317.71,160.16,157.55,0.4959,2.9,5,31.1,68
ORD-11132,11,185.37,101.82,0.026,1986.05,1120.02,866.03,0.4361,3.3,7,117.22,65
ORD-11133,15,144.84,76.72,0.036,2094.39,1150.8,943.59,0.4505,3.7,4,103.07,71
ORD-11134,28,169.75,96.22,0.079,4377.51,2694.16,1683.35,0.3845,4.1,2,211.01,149
ORD-11135,13,347.18,187.21,0.021,4418.56,2433.73,1984.83,0.4492,3.5,5,180.03,100
ORD-11136,18,340.2,187.88,0.087,5590.85,3381.84,2209.01,0.3951,3.5,8,214.66,120
ORD-11137,26,330.68,187.77,0.171,7127.48,4882.02,2245.46,0.315,3.3,8,290.38,171
ORD-11138,6,277.59,152.49,0.135,1440.69,914.94,525.75,0.3649,4.6,4,96.28,42
ORD-11139,3,133.87,75.41,0.163,336.15,226.23,109.92,0.327,3.3,6,42.33,49
ORD-11140,19,153.06,85.65,0.103,2608.6,1627.35,981.25,0.3762,2.9,7,154.18,99
ORD-11141,15,199.12,109.56,0.063,2798.63,1643.4,1155.23,0.4128,4.0,8,105.3,78
ORD-11142,25,293.23,160.94,0.055,6927.56,4023.5,2904.06,0.4192,3.6,3,307.72,183
ORD-11143,23,38.02,18.05,0.042,837.73,415.15,422.58,0.5044,3.8,4,59.83,78
ORD-11144,5,157.14,87.18,0.045,750.34,435.9,314.44,0.4191,3.8,1,40.73,45
ORD-11145,28,42.68,22.06,0.087,1091.07,617.68,473.39,0.4339,4.0,5,70.28,99
ORD-11146,10,187.41,110.81,0.116,1656.7,1108.1,548.6,0.3311,3.0,7,83.37,52
ORD-11147,7,316.13,177.93,0.029,2148.74,1245.51,903.23,0.4204,2.7,4,107.85,56
ORD-11148,25,277.13,145.16,0.014,6831.25,3629.0,3202.25,0.4688,4.5,3,298.46,168
ORD-11149,17,91.33,43.25,0.015,1529.32,735.25,794.07,0.5192,3.8,6,90.87,90
ORD-11150,7,341.96,187.43,0.075,2214.19,1312.01,902.18,0.4075,4.2,5,104.87,61
ORD-11151,22,238.56,129.23,0.207,4161.92,2843.06,1318.86,0.3169,4.2,4,208.14,111
ORD-11152,26,18.49,9.25,0.202,383.63,240.5,143.13,0.3731,3.3,5,27.11,89
ORD-11153,12,100.56,58.56,0.081,1108.98,702.72,406.26,0.3663,3.8,5,87.62,65
ORD-11154,25,102.34,57.87,0.079,2356.38,1446.75,909.63,0.386,3.8,7,92.34,89
ORD-11155,17,38.2,22.54,0.193,524.07,383.18,140.89,0.2688,3.7,4,21.19,62
ORD-11156,13,336.54,192.33,0.114,3876.27,2500.29,1375.98,0.355,3.7,4,156.15,101
ORD-11157,20,175.22,89.43,0.073,3248.58,1788.6,1459.98,0.4494,3.3,9,159.3,108
ORD-11158,25,315.1,173.82,0.017,7743.58,4345.5,3398.08,0.4388,4.2,5,312.66,176
ORD-11159,4,122.94,64.72,0.106,439.63,258.88,180.75,0.4111,3.6,5,54.94,41
ORD-11160,10,56.95,38.5,0.031,551.85,385.0,166.85,0.3023,3.9,6,29.18,49
ORD-11161,3,173.9,84.6,0.073,483.62,253.8,229.82,0.4752,4.2,1,40.33,27
ORD-11162,9,53.18,18.42,0.097,432.19,165.78,266.41,0.6164,3.3,5,41.89,53
ORD-11163,13,177.82,99.32,0.08,2126.73,1291.16,835.57,0.3929,4.1,2,84.83,77
ORD-11164,18,323.3,183.45,0.099,5243.28,3302.1,1941.18,0.3702,3.1,5,203.87,124
ORD-11165,15,189.46,108.07,0.205,2259.31,1621.05,638.26,0.2825,3.6,8,109.62,77
ORD-11166,4,221.53,117.84,0.095,801.94,471.36,330.58,0.4122,4.2,3,42.92,43
ORD-11167,15,67.47,44.64,0.04,971.57,669.6,301.97,0.3108,4.5,2,61.34,70
ORD-11168,22,29.65,10.15,0.133,565.54,223.3,342.24,0.6052,3.0,9,17.44,61
ORD-11169,2,52.12,35.2,0.101,93.71,70.4,23.31,0.2487,3.7,2,13.4,15
ORD-11170,15,215.51,113.03,0.077,2983.74,1695.45,1288.29,0.4318,4.1,2,131.62,82
ORD-11171,8,46.83,24.0,0.033,362.28,192.0,170.28,0.47,3.3,8,5.0,12
ORD-11172,8,140.96,80.72,0.062,1057.76,645.76,412.0,0.3895,3.1,3,72.24,62
ORD-11173,17,199.28,102.27,0.085,3099.8,1738.59,1361.21,0.4391,3.2,9,127.63,122
ORD-11174,12,145.2,87.21,0.009,1726.72,1046.52,680.2,0.3939,3.8,6,106.56,84
ORD-11175,19,69.83,36.62,0.086,1212.67,695.78,516.89,0.4262,3.9,8,53.11,75
ORD-11176,10,106.72,59.38,0.12,939.14,593.8,345.34,0.3677,4.4,5,44.75,43
ORD-11177,9,325.99,185.11,0.153,2485.02,1665.99,819.03,0.3296,3.6,7,95.77,52
ORD-11178,5,241.45,128.83,0.148,1028.58,644.15,384.43,0.3737,4.1,3,73.34,46
ORD-11179,6,181.18,104.95,0.153,920.76,629.7,291.06,0.3161,4.1,4,58.64,52
ORD-11180,20,19.26,18.297,0.01,381.35,365.94,15.41,0.0404,3.3,1,51.26,69
ORD-11181,26,347.46,187.83,0.071,8392.55,4883.58,3508.97,0.4181,3.1,8,347.59,205
ORD-11182,2,239.94,138.81,0.069,446.77,277.62,169.15,0.3786,3.8,5,32.25,11
ORD-11183,27,121.17,57.84,0.127,2856.1,1561.68,1294.42,0.4532,4.4,4,104.01,111
ORD-11184,24,309.56,172.21,0.128,6478.47,4133.04,2345.43,0.362,4.2,2,264.78,150
ORD-11185,27,101.57,49.72,0.08,2523.0,1342.44,1180.56,0.4679,3.8,6,118.48,113
ORD-11186,13,197.25,113.2,0.018,2518.09,1471.6,1046.49,0.4156,3.4,9,121.53,73
ORD-11187,6,228.08,129.75,0.044,1308.27,778.5,529.77,0.4049,3.9,5,94.69,54
ORD-11188,5,89.06,59.37,0.171,369.15,296.85,72.3,0.1959,3.6,3,5.0,20
ORD-11189,25,342.76,195.62,0.08,7883.48,4890.5,2992.98,0.3797,3.5,4,333.78,186
ORD-11190,1,265.64,145.27,0.132,230.58,145.27,85.31,0.37,3.3,7,18.58,34
ORD-11191,21,201.87,105.62,0.071,3938.28,2218.02,1720.26,0.4368,4.4,4,173.66,111
ORD-11192,22,75.5,44.35,0.131,1443.41,975.7,467.71,0.324,3.4,5,74.28,71
ORD-11193,21,33.04,17.87,0.245,523.85,375.27,148.58,0.2836,3.2,8,33.09,76
ORD-11194,6,122.22,74.98,0.224,569.06,449.88,119.18,0.2094,3.7,6,20.77,34
ORD-11195,6,267.32,136.19,0.016,1578.26,817.14,761.12,0.4823,3.5,4,58.35,44
ORD-11196,23,105.23,68.82,0.082,2221.83,1582.86,638.97,0.2876,3.9,4,99.9,103
ORD-11197,16,195.75,110.32,0.113,2778.08,1765.12,1012.96,0.3646,3.6,8,104.81,95
ORD-11198,4,258.86,138.31,0.044,989.88,553.24,436.64,0.4411,3.8,2,52.9,44
ORD-11199,11,51.16,31.81,0.022,550.38,349.91,200.47,0.3642,3.7,5,33.21,53
