order_id,order_value,category,customer_type
ORD-10706,34.94,Home & Kitchen,Returning
ORD-10707,84.36,Books,Returning
ORD-10708,52.83,Fashion,VIP
ORD-10709,88.99,Fashion,Returning
ORD-10710,59.85,Books,VIP
ORD-10711,91.93,Books,Returning
ORD-10712,32.43,Books,Returning
ORD-10713,59.9,Fitness,Returning
ORD-10714,53.17,Fashion,New
ORD-10715,29.09,Electronics,New
ORD-10716,23.62,Fashion,VIP
ORD-10717,91.05,Books,VIP
ORD-10718,48.88,Fashion,VIP
ORD-10719,32.68,Fitness,New
ORD-10720,56.96,Books,New
ORD-10721,118.73,Books,VIP
ORD-10722,15.36,Books,New
ORD-10723,24.58,Home & Kitchen,Returning
ORD-10724,34.68,Fashion,New
ORD-10725,145.0,Books,VIP
ORD-10726,71.49,Electronics,Returning
ORD-10727,95.62,Electronics,New
ORD-10728,30.44,Books,Returning
ORD-10729,30.82,Home & Kitchen,New
ORD-10730,78.94,Fashion,Returning
ORD-10731,62.49,Electronics,Returning
ORD-10732,83.87,Fashion,Returning
ORD-10733,53.91,Books,New
ORD-10734,71.3,Home & Kitchen,New
ORD-10735,66.35,Fashion,New
ORD-10736,96.22,Home & Kitchen,VIP
ORD-10737,97.93,Fitness,New
ORD-10738,22.83,Books,Returning
ORD-10739,15.67,Fashion,New
ORD-10740,110.06,Home & Kitchen,VIP
ORD-10741,123.06,Fashion,Returning
ORD-10742,32.71,Fashion,New
ORD-10743,19.77,Electronics,Returning
ORD-10744,64.03,Fashion,Returning
ORD-10745,105.48,Home & Kitchen,Returning
ORD-10746,177.43,Fashion,VIP
ORD-10747,82.25,Fashion,Returning
ORD-10748,48.28,Electronics,VIP
ORD-10749,35.31,Electronics,Returning
ORD-10750,60.76,Home & Kitchen,New
ORD-10751,50.42,Electronics,Returning
ORD-10752,32.82,Electronics,Returning
ORD-10753,206.28,Books,New
ORD-10754,176.11,Fashion,Returning
ORD-10755,119.3,Fitness,New
ORD-10756,34.73,Home & Kitchen,New
ORD-10757,100.79,Home & Kitchen,VIP
ORD-10758,88.57,Home & Kitchen,New
ORD-10759,78.69,Electronics,Returning
ORD-10760,127.71,Fitness,New
ORD-10761,88.34,Fitness,Returning
ORD-10762,94.07,Fashion,VIP
ORD-10763,88.42,Fitness,Returning
ORD-10764,74.03,Fashion,Returning
ORD-10765,20.69,Books,New
ORD-10766,63.44,Fitness,New
ORD-10767,43.22,Electronics,Returning
ORD-10768,28.0,Fitness,Returning
ORD-10769,165.52,Books,Returning
ORD-10770,170.27,Home & Kitchen,Returning
ORD-10771,136.39,Electronics,New
ORD-10772,70.33,Fitness,New
ORD-10773,135.69,Home & Kitchen,VIP
ORD-10774,60.78,Fashion,Returning
ORD-10775,68.15,Fitness,Returning
ORD-10776,31.31,Home & Kitchen,Returning
ORD-10777,76.57,Fitness,VIP
ORD-10778,62.57,Home & Kitchen,VIP
ORD-10779,27.62,Fashion,New
ORD-10780,58.51,Books,VIP
ORD-10781,57.52,Home & Kitchen,New
ORD-10782,177.42,Fashion,New
ORD-10783,103.19,Fashion,VIP
ORD-10784,60.76,Electronics,New
ORD-10785,70.05,Home & Kitchen,New
ORD-10786,61.96,Fashion,Returning
ORD-10787,53.42,Books,VIP
ORD-10788,31.52,Books,New
ORD-10789,55.11,Fitness,Returning
ORD-10790,38.56,Electronics,Returning
ORD-10791,28.5,Home & Kitchen,New
ORD-10792,82.0,Electronics,Returning
ORD-10793,76.31,Fitness,Returning
ORD-10794,20.66,Fashion,Returning
ORD-10795,56.06,Books,Returning
ORD-10796,109.66,Fashion,VIP
ORD-10797,113.92,Fashion,Returning
ORD-10798,111.66,Books,New
ORD-10799,61.77,Fashion,Returning
ORD-10800,36.34,Fitness,Returning
ORD-10801,31.49,Books,New
ORD-10802,74.2,Fashion,Returning
ORD-10803,75.76,Fashion,Returning
ORD-10804,130.63,Home & Kitchen,New
ORD-10805,116.74,Fitness,New
ORD-10806,55.74,Books,Returning
ORD-10807,28.6,Fashion,New
ORD-10808,49.83,Home & Kitchen,VIP
ORD-10809,68.74,Fashion,New
ORD-10810,53.45,Home & Kitchen,Returning
ORD-10811,42.66,Fitness,Returning
ORD-10812,70.23,Fitness,New
ORD-10813,44.6,Fashion,Returning
ORD-10814,41.4,Fashion,New
ORD-10815,72.74,Fashion,New
ORD-10816,47.41,Electronics,Returning
ORD-10817,69.86,Fashion,New
ORD-10818,71.09,Fitness,Returning
ORD-10819,30.46,Fashion,Returning
ORD-10820,45.21,Fashion,New
ORD-10821,142.97,Home & Kitchen,New
ORD-10822,30.05,Electronics,VIP
ORD-10823,16.95,Fashion,New
ORD-10824,19.74,Books,Returning
ORD-10825,61.4,Electronics,New
ORD-10826,61.47,Fashion,VIP
ORD-10827,56.23,Home & Kitchen,New
ORD-10828,125.03,Electronics,Returning
ORD-10829,12.14,Fashion,Returning
ORD-10830,76.52,Electronics,New
ORD-10831,153.99,Fashion,Returning
ORD-10832,30.67,Fitness,New
ORD-10833,48.04,Fashion,New
ORD-10834,38.41,Fashion,New
ORD-10835,35.28,Fashion,Returning
ORD-10836,49.61,Books,VIP
ORD-10837,142.09,Electronics,New
ORD-10838,181.71,Fitness,VIP
ORD-10839,49.33,Fashion,Returning
ORD-10840,189.24,Books,New
ORD-10841,61.64,Fashion,New
ORD-10842,172.81,Electronics,New
ORD-10843,57.06,Fashion,New
ORD-10844,65.28,Electronics,Returning
ORD-10845,75.13,Fitness,Returning
ORD-10846,406.39,Home & Kitchen,New
ORD-10847,100.56,Home & Kitchen,Returning
ORD-10848,39.47,Electronics,New
ORD-10849,107.92,Home & Kitchen,VIP
ORD-10850,48.56,Fashion,Returning
ORD-10851,44.98,Books,New
ORD-10852,104.08,Home & Kitchen,Returning
ORD-10853,61.48,Home & Kitchen,New
ORD-10854,71.32,Fitness,VIP
ORD-10855,60.85,Home & Kitchen,New
ORD-10856,73.84,Home & Kitchen,VIP
ORD-10857,77.87,Electronics,VIP
ORD-10858,18.87,Home & Kitchen,Returning
ORD-10859,90.01,Fashion,Returning
ORD-10860,33.47,Electronics,Returning
ORD-10861,25.4,Fitness,New
ORD-10862,58.26,Electronics,VIP
ORD-10863,63.46,Home & Kitchen,Returning
ORD-10864,39.8,Electronics,VIP
ORD-10865,99.35,Fashion,Returning
ORD-10866,26.97,Fitness,New
ORD-10867,47.27,Electronics,New
ORD-10868,42.48,Home & Kitchen,New
ORD-10869,58.68,Home & Kitchen,New
ORD-10870,71.33,Fitness,Returning
ORD-10871,32.96,Electronics,New
ORD-10872,93.18,Fitness,VIP
ORD-10873,62.66,Fashion,New
ORD-10874,19.39,Fashion,Returning
ORD-10875,18.63,Fashion,New
ORD-10876,59.9,Fashion,New
ORD-10877,52.85,Fashion,Returning
ORD-10878,56.71,Electronics,New
ORD-10879,59.34,Fashion,Returning
ORD-10880,69.08,Home & Kitchen,Returning
ORD-10881,106.55,Fashion,New
ORD-10882,30.98,Electronics,Returning
ORD-10883,29.87,Fashion,New
ORD-10884,31.31,Fashion,New
ORD-10885,71.76,Home & Kitchen,Returning
ORD-10886,127.35,Books,New
ORD-10887,46.58,Home & Kitchen,New
ORD-10888,13.45,Home & Kitchen,Returning
ORD-10889,21.71,Electronics,Returning
ORD-10890,36.6,Books,VIP
ORD-10891,43.18,Fashion,Returning
ORD-10892,47.23,Fashion,Returning
ORD-10893,61.75,Electronics,Returning
ORD-10894,50.05,Electronics,New
ORD-10895,113.25,Fitness,New
ORD-10896,40.22,Electronics,Returning
ORD-10897,35.97,Fashion,New
ORD-10898,80.43,Electronics,New
ORD-10899,24.01,Books,Returning
ORD-10900,76.23,Fitness,Returning
ORD-10901,64.17,Books,Returning
ORD-10902,55.23,Fitness,New
ORD-10903,156.49,Books,VIP
ORD-10904,41.54,Fashion,New
ORD-10905,207.72,Electronics,VIP
ORD-10906,52.71,Fashion,New
ORD-10907,28.04,Fashion,VIP
ORD-10908,62.93,Home & Kitchen,VIP
ORD-10909,31.63,Electronics,New
ORD-10910,38.43,Electronics,Returning
ORD-10911,76.57,Home & Kitchen,New
ORD-10912,84.21,Electronics,New
ORD-10913,41.54,Electronics,New
ORD-10914,109.12,Electronics,Returning
ORD-10915,120.84,Home & Kitchen,New
ORD-10916,142.85,Electronics,Returning
ORD-10917,82.9,Electronics,VIP
ORD-10918,136.74,Electronics,VIP
ORD-10919,19.52,Fitness,New
ORD-10920,49.86,Electronics,Returning
ORD-10921,35.87,Electronics,New
ORD-10922,64.81,Books,New
ORD-10923,42.83,Fitness,VIP
ORD-10924,54.61,Electronics,VIP
ORD-10925,186.66,Fashion,New
ORD-10926,54.5,Electronics,New
ORD-10927,77.34,Home & Kitchen,New
ORD-10928,52.49,Fashion,New
ORD-10929,63.14,Books,New
ORD-10930,60.56,Fitness,New
ORD-10931,78.96,Home & Kitchen,New
ORD-10932,121.41,Electronics,New
ORD-10933,162.14,Fitness,Returning
ORD-10934,72.66,Home & Kitchen,Returning
ORD-10935,85.95,Fitness,Returning
ORD-10936,30.25,Electronics,New
ORD-10937,57.24,Home & Kitchen,Returning
ORD-10938,106.08,Fitness,New
ORD-10939,101.45,Books,VIP
ORD-10940,68.51,Home & Kitchen,New
ORD-10941,102.7,Fashion,VIP
ORD-10942,81.0,Fashion,New
ORD-10943,123.99,Home & Kitchen,Returning
ORD-10944,71.78,Books,New
ORD-10945,48.74,Home & Kitchen,Returning
ORD-10946,73.81,Electronics,Returning
ORD-10947,10.4,Electronics,New
ORD-10948,75.92,Home & Kitchen,Returning
ORD-10949,6.76,Fitness,New
ORD-10950,21.45,Electronics,Returning
ORD-10951,79.13,Fashion,New
ORD-10952,80.36,Books,Returning
ORD-10953,30.04,Fashion,VIP
ORD-10954,39.36,Electronics,Returning
ORD-10955,137.32,Fashion,Returning
ORD-10956,45.13,Fashion,VIP
ORD-10957,231.77,Electronics,Returning
ORD-10958,60.27,Home & Kitchen,New
ORD-10959,77.08,Home & Kitchen,Returning
ORD-10960,159.19,Home & Kitchen,New
ORD-10961,65.28,Home & Kitchen,Returning
ORD-10962,33.07,Electronics,New
ORD-10963,56.5,Electronics,Returning
ORD-10964,59.06,Electronics,Returning
ORD-10965,26.61,Electronics,Returning
ORD-10966,51.75,Home & Kitchen,New
ORD-10967,38.66,Electronics,New
ORD-10968,105.07,Home & Kitchen,Returning
ORD-10969,61.61,Electronics,Returning
ORD-10970,50.92,Electronics,VIP
ORD-10971,56.62,Electronics,Returning
ORD-10972,68.98,Fashion,New
ORD-10973,87.36,Home & Kitchen,Returning
ORD-10974,33.12,Fitness,Returning
ORD-10975,32.3,Electronics,New
ORD-10976,117.07,Home & Kitchen,Returning
ORD-10977,47.12,Fitness,New
ORD-10978,25.79,Fashion,New
ORD-10979,78.75,Electronics,New
ORD-10980,79.68,Electronics,Returning
ORD-10981,24.08,Electronics,Returning
ORD-10982,69.25,Fitness,New
ORD-10983,93.82,Fashion,Returning
ORD-10984,75.54,Fashion,Returning
ORD-10985,88.16,Fitness,New
ORD-10986,25.98,Fashion,New
ORD-10987,73.6,Home & Kitchen,New
ORD-10988,50.32,Electronics,New
ORD-10989,45.17,Fashion,VIP
ORD-10990,101.73,Electronics,Returning
ORD-10991,146.58,Electronics,New
ORD-10992,177.08,Fashion,Returning
ORD-10993,132.81,Home & Kitchen,New
ORD-10994,56.5,Home & Kitchen,New
ORD-10995,74.56,Home & Kitchen,New
ORD-10996,95.59,Electronics,New
ORD-10997,64.89,Books,New
ORD-10998,65.27,Electronics,New
ORD-10999,98.91,Fitness,New
ORD-11000,58.23,Home & Kitchen,Returning
ORD-11001,38.96,Home & Kitchen,Returning
ORD-11002,47.05,Fashion,New
ORD-11003,88.27,Fitness,Returning
ORD-11004,60.45,Home & Kitchen,New
ORD-11005,74.0,Electronics,VIP
ORD-11006,90.2,Fitness,New
ORD-11007,48.19,Electronics,Returning
ORD-11008,94.99,Fashion,New
ORD-11009,75.74,Home & Kitchen,New
ORD-11010,28.76,Fitness,Returning
ORD-11011,143.36,Fashion,Returning
ORD-11012,44.68,Electronics,VIP
ORD-11013,22.35,Fashion,Returning
ORD-11014,32.23,Fashion,New
ORD-11015,32.7,Fashion,Returning
ORD-11016,62.26,Fashion,New
ORD-11017,51.2,Fitness,Returning
ORD-11018,49.3,Electronics,Returning
ORD-11019,87.52,Electronics,New
ORD-11020,73.99,Fashion,Returning
ORD-11021,72.94,Electronics,New
ORD-11022,77.16,Electronics,New
ORD-11023,87.33,Fashion,VIP
ORD-11024,17.03,Fashion,New
ORD-11025,48.49,Fashion,New
ORD-11026,16.31,Home & Kitchen,Returning
ORD-11027,61.66,Fitness,New
ORD-11028,60.17,Fashion,New
ORD-11029,112.99,Fashion,New
ORD-11030,123.05,Electronics,Returning
ORD-11031,68.15,Electronics,New
ORD-11032,44.69,Home & Kitchen,Returning
ORD-11033,80.73,Home & Kitchen,New
ORD-11034,43.96,Electronics,VIP
ORD-11035,60.29,Electronics,New
ORD-11036,109.04,Fashion,New
ORD-11037,43.18,Fashion,VIP
ORD-11038,97.85,Books,Returning
ORD-11039,90.6,Electronics,New
ORD-11040,34.03,Electronics,New
ORD-11041,108.24,Fashion,Returning
ORD-11042,91.76,Electronics,New
ORD-11043,64.15,Electronics,New
ORD-11044,38.19,Fashion,Returning
ORD-11045,36.03,Fashion,Returning
ORD-11046,43.7,Electronics,Returning
ORD-11047,83.56,Home & Kitchen,Returning
ORD-11048,34.01,Fashion,VIP
ORD-11049,78.45,Electronics,New
ORD-11050,28.64,Fitness,Returning
ORD-11051,53.39,Fashion,New
ORD-11052,64.44,Books,Returning
ORD-11053,261.67,Books,Returning
ORD-11054,26.41,Fashion,New
ORD-11055,145.94,Electronics,Returning
ORD-11056,66.02,Fitness,VIP
ORD-11057,77.22,Fashion,Returning
ORD-11058,64.78,Electronics,New
ORD-11059,78.79,Home & Kitchen,New
ORD-11060,55.03,Fashion,Returning
ORD-11061,144.38,Fitness,Returning
ORD-11062,45.88,Home & Kitchen,New
ORD-11063,119.03,Fitness,New
ORD-11064,40.99,Home & Kitchen,Returning
ORD-11065,58.2,Home & Kitchen,New
ORD-11066,31.72,Fashion,New
ORD-11067,79.28,Books,New
ORD-11068,143.61,Books,Returning
ORD-11069,57.6,Fitness,VIP
ORD-11070,53.62,Fitness,Returning
ORD-11071,30.91,Home & Kitchen,New
ORD-11072,52.58,Fashion,Returning
ORD-11073,23.2,Fitness,New
ORD-11074,34.89,Electronics,VIP
ORD-11075,69.14,Electronics,New
ORD-11076,133.14,Fashion,VIP
ORD-11077,325.55,Home & Kitchen,VIP
ORD-11078,42.44,Home & Kitchen,VIP
ORD-11079,142.76,Electronics,New
ORD-11080,69.84,Electronics,Returning
ORD-11081,55.11,Electronics,Returning
ORD-11082,78.22,Fashion,New
ORD-11083,62.62,Electronics,Returning
ORD-11084,64.47,Home & Kitchen,Returning
ORD-11085,47.23,Electronics,VIP
ORD-11086,26.08,Fashion,Returning
ORD-11087,23.9,Fashion,New
ORD-11088,89.3,Fashion,Returning
ORD-11089,51.11,Fitness,New
ORD-11090,42.2,Electronics,New
ORD-11091,60.65,Fashion,Returning
ORD-11092,97.22,Home & Kitchen,Returning
ORD-11093,67.24,Electronics,Returning
ORD-11094,40.71,Fitness,Returning
ORD-11095,125.94,Books,New
ORD-11096,155.63,Home & Kitchen,Returning
ORD-11097,81.19,Books,New
ORD-11098,108.22,Fashion,VIP
ORD-11099,127.13,Fashion,VIP
ORD-11100,118.87,Electronics,VIP
ORD-11101,87.22,Electronics,VIP
ORD-11102,86.4,Electronics,Returning
ORD-11103,82.42,Fashion,Returning
ORD-11104,31.24,Fashion,Returning
ORD-11105,91.88,Electronics,New
ORD-11106,26.75,Home & Kitchen,Returning
ORD-11107,37.46,Electronics,New
ORD-11108,131.91,Fashion,VIP
ORD-11109,99.9,Electronics,Returning
ORD-11110,147.3,Home & Kitchen,Returning
ORD-11111,51.26,Fashion,Returning
ORD-11112,30.22,Home & Kitchen,Returning
ORD-11113,52.23,Electronics,VIP
ORD-11114,64.15,Fashion,New
ORD-11115,63.27,Books,New
ORD-11116,119.13,Electronics,New
ORD-11117,48.58,Fashion,Returning
ORD-11118,74.53,Electronics,Returning
ORD-11119,33.34,Electronics,Returning
ORD-11120,79.06,Fashion,New
ORD-11121,60.45,Electronics,New
ORD-11122,38.48,Fashion,VIP
ORD-11123,52.38,Books,Returning
ORD-11124,54.03,Electronics,New
ORD-11125,51.31,Electronics,New
ORD-11126,174.65,Fitness,New
ORD-11127,56.88,Fashion,Returning
ORD-11128,52.13,Fitness,Returning
ORD-11129,17.14,Fashion,Returning
ORD-11130,35.29,Home & Kitchen,Returning
ORD-11131,51.53,Books,VIP
ORD-11132,39.98,Electronics,New
ORD-11133,138.24,Fitness,New
ORD-11134,54.65,Home & Kitchen,New
ORD-11135,130.72,Fitness,VIP
ORD-11136,62.62,Electronics,Returning
ORD-11137,61.7,Fashion,Returning
ORD-11138,57.21,Electronics,Returning
ORD-11139,60.48,Books,New
ORD-11140,169.23,Electronics,New
ORD-11141,15.0,Electronics,Returning
ORD-11142,18.16,Fitness,VIP
ORD-11143,43.56,Fashion,New
ORD-11144,60.87,Home & Kitchen,Returning
ORD-11145,91.29,Fashion,VIP
ORD-11146,80.15,Home & Kitchen,Returning
ORD-11147,47.92,Electronics,Returning
ORD-11148,111.21,Fashion,New
ORD-11149,111.96,Fashion,New
ORD-11150,67.39,Fashion,New
ORD-11151,107.51,Fashion,New
ORD-11152,71.06,Electronics,Returning
ORD-11153,43.08,Home & Kitchen,Returning
ORD-11154,91.72,Electronics,Returning
ORD-11155,64.48,Fashion,New
ORD-11156,60.39,Fashion,New
ORD-11157,146.02,Fashion,Returning
ORD-11158,13.87,Home & Kitchen,New
ORD-11159,25.77,Fashion,New
ORD-11160,29.6,Fitness,New
ORD-11161,48.52,Home & Kitchen,New
ORD-11162,51.79,Fitness,New
ORD-11163,24.42,Home & Kitchen,New
ORD-11164,33.41,Electronics,VIP
ORD-11165,36.0,Books,New
ORD-11166,263.61,Fitness,Returning
ORD-11167,177.87,Home & Kitchen,Returning
ORD-11168,47.13,Electronics,Returning
ORD-11169,48.51,Electronics,Returning
ORD-11170,30.28,Home & Kitchen,New
ORD-11171,19.2,Fashion,New
ORD-11172,56.25,Home & Kitchen,Returning
ORD-11173,33.16,Fashion,VIP
ORD-11174,57.35,Fashion,New
ORD-11175,23.1,Electronics,Returning
ORD-11176,38.2,Electronics,VIP
ORD-11177,65.97,Electronics,Returning
ORD-11178,75.17,Fitness,Returning
ORD-11179,77.52,Home & Kitchen,Returning
ORD-11180,27.32,Books,VIP
ORD-11181,100.77,Home & Kitchen,Returning
ORD-11182,37.33,Fitness,Returning
ORD-11183,88.21,Fashion,Returning
ORD-11184,59.96,Fitness,New
ORD-11185,26.42,Books,VIP
ORD-11186,49.91,Home & Kitchen,VIP
ORD-11187,75.13,Electronics,Returning
ORD-11188,87.16,Home & Kitchen,New
ORD-11189,55.45,Electronics,Returning
ORD-11190,151.27,Electronics,New
ORD-11191,110.44,Home & Kitchen,Returning
ORD-11192,51.73,Fitness,New
ORD-11193,94.64,Electronics,Returning
ORD-11194,192.53,Electronics,VIP
ORD-11195,195.64,Fitness,New
ORD-11196,28.88,Electronics,Returning
ORD-11197,34.61,Electronics,VIP
ORD-11198,147.08,Home & Kitchen,New
ORD-11199,31.98,Fitness,New
ORD-11200,27.29,Fashion,New
ORD-11201,45.07,Fashion,Returning
ORD-11202,77.64,Fashion,Returning
ORD-11203,56.74,Electronics,New
ORD-11204,40.84,Fitness,New
ORD-11205,40.26,Fitness,Returning
ORD-11206,39.35,Fashion,New
ORD-11207,35.6,Fashion,Returning
ORD-11208,237.22,Fashion,New
ORD-11209,72.13,Electronics,Returning
ORD-11210,102.72,Fashion,Returning
ORD-11211,45.0,Electronics,VIP
ORD-11212,53.97,Fitness,New
ORD-11213,39.33,Fashion,Returning
ORD-11214,12.29,Home & Kitchen,Returning
ORD-11215,26.4,Fashion,Returning
ORD-11216,20.36,Fitness,New
ORD-11217,15.64,Books,New
ORD-11218,29.45,Fashion,Returning
ORD-11219,133.62,Electronics,Returning
ORD-11220,58.75,Home & Kitchen,VIP
ORD-11221,130.89,Electronics,Returning
ORD-11222,77.21,Electronics,Returning
ORD-11223,96.5,Electronics,VIP
ORD-11224,35.14,Fitness,Returning
ORD-11225,82.63,Electronics,New
ORD-11226,93.43,Fashion,New
ORD-11227,42.69,Fashion,Returning
ORD-11228,84.41,Home & Kitchen,New
ORD-11229,84.75,Fashion,VIP
ORD-11230,43.39,Fitness,New
ORD-11231,30.76,Home & Kitchen,New
ORD-11232,29.65,Fashion,Returning
ORD-11233,63.55,Fashion,Returning
ORD-11234,73.42,Fitness,VIP
ORD-11235,37.51,Fitness,New
ORD-11236,61.31,Fashion,New
ORD-11237,84.97,Fashion,Returning
ORD-11238,87.44,Electronics,VIP
ORD-11239,153.11,Electronics,New
ORD-11240,129.83,Electronics,Returning
ORD-11241,33.09,Electronics,New
ORD-11242,165.7,Electronics,Returning
ORD-11243,43.88,Fitness,New
ORD-11244,112.95,Fitness,VIP
ORD-11245,62.85,Fitness,New
ORD-11246,47.12,Home & Kitchen,Returning
ORD-11247,20.4,Home & Kitchen,Returning
ORD-11248,54.44,Electronics,New
ORD-11249,23.67,Home & Kitchen,New
ORD-11250,107.81,Fashion,Returning
ORD-11251,149.92,Fashion,Returning
ORD-11252,37.41,Books,Returning
ORD-11253,72.33,Fitness,Returning
ORD-11254,39.05,Electronics,New
ORD-11255,41.38,Home & Kitchen,VIP
ORD-11256,96.03,Electronics,New
ORD-11257,58.96,Electronics,Returning
ORD-11258,171.36,Electronics,VIP
ORD-11259,45.18,Electronics,VIP
ORD-11260,109.9,Home & Kitchen,New
ORD-11261,63.97,Fashion,New
ORD-11262,97.27,Electronics,Returning
ORD-11263,46.14,Books,New
ORD-11264,58.57,Fashion,Returning
ORD-11265,56.3,Fashion,Returning
ORD-11266,36.54,Fashion,New
ORD-11267,89.77,Fashion,New
ORD-11268,89.13,Fashion,Returning
ORD-11269,86.15,Home & Kitchen,Returning
ORD-11270,151.74,Fitness,New
ORD-11271,143.97,Fashion,New
ORD-11272,48.18,Fashion,New
ORD-11273,75.48,Electronics,Returning
ORD-11274,41.51,Fitness,Returning
ORD-11275,61.19,Fashion,VIP
ORD-11276,42.1,Fashion,VIP
ORD-11277,159.5,Books,Returning
ORD-11278,75.05,Home & Kitchen,VIP
ORD-11279,52.94,Electronics,New
ORD-11280,123.49,Fashion,Returning
ORD-11281,16.41,Fashion,Returning
ORD-11282,18.02,Books,Returning
ORD-11283,97.27,Fashion,Returning
ORD-11284,62.57,Electronics,New
ORD-11285,70.12,Home & Kitchen,VIP
ORD-11286,27.23,Fashion,VIP
ORD-11287,59.5,Electronics,VIP
ORD-11288,200.76,Fitness,Returning
ORD-11289,98.94,Electronics,VIP
ORD-11290,66.81,Fitness,Returning
ORD-11291,46.37,Fitness,Returning
ORD-11292,47.62,Electronics,New
ORD-11293,16.82,Home & Kitchen,Returning
ORD-11294,70.43,Fitness,Returning
ORD-11295,100.21,Home & Kitchen,Returning
ORD-11296,23.44,Home & Kitchen,VIP
ORD-11297,40.57,Electronics,New
ORD-11298,30.13,Electronics,Returning
ORD-11299,33.81,Home & Kitchen,New
ORD-11300,62.31,Electronics,Returning
ORD-11301,17.28,Electronics,New
ORD-11302,87.23,Fashion,New
ORD-11303,94.85,Electronics,New
ORD-11304,51.9,Fitness,New
ORD-11305,13.62,Fitness,New
ORD-11306,33.19,Fitness,Returning
ORD-11307,126.44,Electronics,New
ORD-11308,11.4,Fashion,New
ORD-11309,48.98,Fitness,New
ORD-11310,29.73,Fashion,New
ORD-11311,97.78,Home & Kitchen,New
ORD-11312,40.24,Home & Kitchen,VIP
ORD-11313,76.89,Fashion,Returning
ORD-11314,84.71,Fashion,New
ORD-11315,181.59,Home & Kitchen,Returning
ORD-11316,53.42,Electronics,New
ORD-11317,75.61,Fitness,Returning
ORD-11318,24.75,Home & Kitchen,VIP
ORD-11319,123.25,Electronics,New
ORD-11320,38.23,Home & Kitchen,New
ORD-11321,43.1,Fashion,Returning
ORD-11322,59.54,Electronics,New
ORD-11323,23.62,Books,New
ORD-11324,69.22,Home & Kitchen,Returning
ORD-11325,107.82,Home & Kitchen,Returning
ORD-11326,71.93,Fitness,New
ORD-11327,23.26,Fashion,Returning
ORD-11328,56.02,Fashion,New
ORD-11329,94.18,Electronics,New
ORD-11330,19.55,Electronics,Returning
ORD-11331,31.66,Fashion,Returning
ORD-11332,102.1,Fashion,Returning
ORD-11333,70.96,Home & Kitchen,Returning
ORD-11334,77.26,Fashion,Returning
ORD-11335,184.14,Home & Kitchen,VIP
ORD-11336,79.93,Fitness,Returning
ORD-11337,89.54,Books,New
ORD-11338,306.88,Fashion,Returning
ORD-11339,53.08,Books,New
ORD-11340,37.39,Fitness,Returning
ORD-11341,78.0,Electronics,New
ORD-11342,78.52,Fashion,Returning
ORD-11343,43.99,Electronics,Returning
ORD-11344,32.48,Home & Kitchen,Returning
ORD-11345,241.27,Home & Kitchen,New
ORD-11346,73.41,Fashion,New
ORD-11347,38.89,Fitness,Returning
ORD-11348,104.54,Fashion,VIP
ORD-11349,56.52,Fashion,Returning
ORD-11350,51.85,Fitness,New
ORD-11351,84.55,Books,New
ORD-11352,27.8,Fitness,Returning
ORD-11353,74.56,Electronics,New
ORD-11354,190.14,Electronics,VIP
ORD-11355,79.81,Electronics,Returning
ORD-11356,48.15,Fashion,New
ORD-11357,44.51,Electronics,New
ORD-11358,47.17,Books,New
ORD-11359,51.81,Home & Kitchen,Returning
ORD-11360,48.1,Fashion,Returning
ORD-11361,104.56,Fashion,New
ORD-11362,21.33,Fashion,Returning
ORD-11363,101.21,Fashion,New
ORD-11364,48.05,Home & Kitchen,Returning
ORD-11365,75.65,Electronics,VIP
ORD-11366,30.69,Fitness,New
ORD-11367,133.91,Electronics,New
ORD-11368,127.41,Fashion,VIP
ORD-11369,107.31,Books,New
ORD-11370,24.32,Electronics,New
ORD-11371,99.23,Electronics,Returning
ORD-11372,76.93,Home & Kitchen,Returning
