user_id,group,converted,revenue,session_duration,orders,bounce,refunded
USR-10535,Treatment,1,32.48,265.8,1,0,0
USR-10536,Treatment,0,0.0,83.1,0,0,0
USR-10537,Control,0,0.0,19.6,0,1,0
USR-10538,Control,0,0.0,22.4,0,1,0
USR-10539,Control,0,0.0,143.0,0,0,0
USR-10540,Treatment,0,0.0,8.7,0,1,0
USR-10541,Treatment,0,0.0,9.5,0,1,0
USR-10542,Control,0,0.0,124.7,0,0,0
USR-10543,Treatment,0,0.0,74.4,0,0,0
USR-10544,Treatment,1,92.79,275.3,4,0,0
USR-10545,Control,0,0.0,92.6,0,0,0
USR-10546,Control,1,109.57,221.7,3,0,0
USR-10547,Treatment,0,0.0,136.4,0,0,0
USR-10548,Treatment,0,0.0,18.1,0,1,0
USR-10549,Treatment,0,0.0,21.4,0,1,0
USR-10550,Treatment,0,0.0,91.7,0,0,0
USR-10551,Treatment,0,0.0,113.3,0,0,0
USR-10552,Treatment,0,0.0,23.4,0,1,0
USR-10553,Treatment,0,0.0,97.8,0,0,0
USR-10554,Treatment,0,0.0,6.9,0,1,0
USR-10555,Control,0,0.0,137.9,0,0,0
USR-10556,Control,0,0.0,6.3,0,1,0
USR-10557,Control,0,0.0,11.3,0,1,0
USR-10558,Treatment,1,49.46,277.1,1,0,0
USR-10559,Treatment,0,0.0,161.4,0,0,0
USR-10560,Treatment,0,0.0,23.2,0,1,0
USR-10561,Control,0,0.0,23.8,0,1,0
USR-10562,Control,0,0.0,152.7,0,0,0
USR-10563,Control,1,84.45,290.0,1,0,0
USR-10564,Control,0,0.0,13.5,0,1,0
USR-10565,Treatment,0,0.0,14.8,0,1,0
USR-10566,Control,0,0.0,65.0,0,0,0
USR-10567,Control,0,0.0,7.2,0,1,0
USR-10568,Treatment,0,0.0,53.1,0,0,0
USR-10569,Control,0,0.0,146.7,0,0,0
USR-10570,Treatment,0,0.0,77.2,0,0,0
USR-10571,Treatment,0,0.0,18.8,0,1,0
USR-10572,Control,0,0.0,79.8,0,0,0
USR-10573,Treatment,1,95.49,228.9,1,0,0
USR-10574,Treatment,0,0.0,108.5,0,0,0
USR-10575,Treatment,0,0.0,114.1,0,0,0
USR-10576,Control,0,0.0,23.3,0,1,0
USR-10577,Treatment,1,104.08,276.1,2,0,0
USR-10578,Control,0,0.0,10.9,0,1,0
USR-10579,Control,0,0.0,109.1,0,0,0
USR-10580,Control,0,0.0,16.3,0,1,0
USR-10581,Treatment,0,0.0,103.0,0,0,0
USR-10582,Control,0,0.0,98.3,0,0,0
USR-10583,Control,0,0.0,150.7,0,0,0
USR-10584,Treatment,0,0.0,131.8,0,0,0
USR-10585,Control,0,0.0,11.7,0,1,0
USR-10586,Control,0,0.0,97.9,0,0,0
USR-10587,Control,0,0.0,7.6,0,1,0
USR-10588,Control,0,0.0,21.6,0,1,0
USR-10589,Control,0,0.0,24.1,0,1,0
USR-10590,Control,0,0.0,24.4,0,1,0
USR-10591,Treatment,0,0.0,121.5,0,0,0
USR-10592,Control,0,0.0,7.0,0,1,0
USR-10593,Control,0,0.0,6.9,0,1,0
USR-10594,Treatment,0,0.0,73.7,0,0,0
USR-10595,Control,0,0.0,105.1,0,0,0
USR-10596,Treatment,0,0.0,148.4,0,0,0
USR-10597,Control,0,0.0,110.3,0,0,0
USR-10598,Control,0,0.0,105.6,0,0,0
USR-10599,Control,0,0.0,125.6,0,0,0
USR-10600,Control,0,0.0,91.6,0,0,0
USR-10601,Control,0,0.0,5.8,0,1,0
USR-10602,Control,1,37.65,273.3,1,0,0
USR-10603,Control,0,0.0,6.6,0,1,0
USR-10604,Control,0,0.0,15.6,0,1,0
USR-10605,Control,0,0.0,105.6,0,0,0
USR-10606,Control,1,217.14,273.9,3,0,0
USR-10607,Control,0,0.0,6.5,0,1,0
USR-10608,Treatment,0,0.0,105.0,0,0,0
USR-10609,Treatment,0,0.0,148.2,0,0,0
USR-10610,Control,1,49.79,164.8,1,0,0
USR-10611,Treatment,0,0.0,177.7,0,0,0
USR-10612,Treatment,0,0.0,118.6,0,0,0
USR-10613,Control,0,0.0,16.1,0,1,0
USR-10614,Treatment,0,0.0,12.2,0,1,0
USR-10615,Treatment,0,0.0,146.3,0,0,0
USR-10616,Control,0,0.0,116.3,0,0,0
USR-10617,Control,0,0.0,108.6,0,0,0
USR-10618,Treatment,0,0.0,152.3,0,0,0
USR-10619,Treatment,0,0.0,136.8,0,0,0
USR-10620,Control,0,0.0,115.3,0,0,0
USR-10621,Control,1,56.37,323.2,2,0,0
USR-10622,Control,0,0.0,139.7,0,0,0
USR-10623,Control,1,74.52,151.0,2,0,0
USR-10624,Treatment,0,0.0,13.1,0,1,0
USR-10625,Control,0,0.0,97.5,0,0,0
USR-10626,Control,0,0.0,111.3,0,0,0
USR-10627,Treatment,0,0.0,141.1,0,0,0
USR-10628,Control,0,0.0,16.0,0,1,0
USR-10629,Control,0,0.0,66.8,0,0,0
USR-10630,Treatment,0,0.0,17.3,0,1,0
USR-10631,Treatment,0,0.0,126.2,0,0,0
USR-10632,Treatment,0,0.0,132.2,0,0,0
USR-10633,Treatment,0,0.0,20.9,0,1,0
USR-10634,Control,0,0.0,20.2,0,1,0
USR-10635,Control,0,0.0,109.4,0,0,0
USR-10636,Treatment,0,0.0,114.5,0,0,0
USR-10637,Control,0,0.0,6.5,0,1,0
USR-10638,Control,0,0.0,20.8,0,1,0
USR-10639,Control,0,0.0,177.3,0,0,0
USR-10640,Control,1,27.37,231.7,1,0,1
USR-10641,Control,0,0.0,120.1,0,0,0
USR-10642,Control,0,0.0,92.8,0,0,0
USR-10643,Control,0,0.0,99.9,0,0,0
USR-10644,Control,0,0.0,7.1,0,1,0
USR-10645,Treatment,0,0.0,117.8,0,0,0
USR-10646,Treatment,0,0.0,122.5,0,0,0
USR-10647,Treatment,0,0.0,101.7,0,0,0
USR-10648,Treatment,0,0.0,68.1,0,0,0
USR-10649,Control,0,0.0,10.9,0,1,0
USR-10650,Control,0,0.0,77.5,0,0,0
USR-10651,Treatment,0,0.0,15.9,0,1,0
USR-10652,Treatment,0,0.0,104.8,0,0,0
USR-10653,Treatment,0,0.0,20.1,0,1,0
USR-10654,Control,0,0.0,136.3,0,0,0
USR-10655,Control,0,0.0,18.3,0,1,0
USR-10656,Control,0,0.0,100.6,0,0,0
USR-10657,Control,0,0.0,100.7,0,0,0
USR-10658,Treatment,0,0.0,98.5,0,0,0
USR-10659,Treatment,0,0.0,145.0,0,0,0
USR-10660,Control,0,0.0,141.6,0,0,0
USR-10661,Treatment,0,0.0,64.2,0,0,0
USR-10662,Treatment,0,0.0,8.2,0,1,0
USR-10663,Control,0,0.0,11.3,0,1,0
USR-10664,Control,0,0.0,133.9,0,0,0
USR-10665,Control,0,0.0,55.2,0,0,0
USR-10666,Control,0,0.0,15.2,0,1,0
USR-10667,Control,1,280.71,201.2,4,0,0
USR-10668,Control,0,0.0,171.2,0,0,0
USR-10669,Control,0,0.0,154.9,0,0,0
USR-10670,Control,0,0.0,107.7,0,0,0
USR-10671,Treatment,0,0.0,137.0,0,0,0
USR-10672,Control,1,23.15,233.8,1,0,0
USR-10673,Treatment,0,0.0,11.7,0,1,0
USR-10674,Control,1,23.03,232.7,1,0,0
USR-10675,Treatment,0,0.0,20.5,0,1,0
USR-10676,Control,0,0.0,16.9,0,1,0
USR-10677,Control,0,0.0,103.4,0,0,0
USR-10678,Treatment,0,0.0,24.6,0,1,0
USR-10679,Treatment,0,0.0,7.0,0,1,0
USR-10680,Treatment,0,0.0,111.6,0,0,0
USR-10681,Control,0,0.0,98.5,0,0,0
USR-10682,Control,0,0.0,115.6,0,0,0
USR-10683,Treatment,0,0.0,126.7,0,0,0
USR-10684,Treatment,0,0.0,84.2,0,0,0
USR-10685,Treatment,0,0.0,9.3,0,1,0
USR-10686,Treatment,0,0.0,162.7,0,0,0
USR-10687,Control,0,0.0,10.8,0,1,0
USR-10688,Treatment,0,0.0,58.5,0,0,0
USR-10689,Control,1,22.52,261.8,1,0,0
USR-10690,Control,0,0.0,100.9,0,0,0
USR-10691,Control,0,0.0,16.8,0,1,0
USR-10692,Treatment,0,0.0,23.2,0,1,0
USR-10693,Control,0,0.0,133.2,0,0,0
USR-10694,Control,0,0.0,154.6,0,0,0
USR-10695,Treatment,0,0.0,9.3,0,1,0
USR-10696,Control,0,0.0,123.6,0,0,0
USR-10697,Treatment,0,0.0,113.0,0,0,0
USR-10698,Control,0,0.0,20.7,0,1,0
USR-10699,Control,0,0.0,8.9,0,1,0
USR-10700,Treatment,0,0.0,22.6,0,1,0
USR-10701,Control,1,86.27,240.1,1,0,0
USR-10702,Control,0,0.0,148.1,0,0,0
USR-10703,Control,0,0.0,8.1,0,1,0
USR-10704,Control,0,0.0,72.6,0,0,0
USR-10705,Treatment,0,0.0,22.1,0,1,0
USR-10706,Control,0,0.0,66.2,0,0,0
USR-10707,Treatment,0,0.0,7.9,0,1,0
USR-10708,Control,0,0.0,11.7,0,1,0
USR-10709,Treatment,0,0.0,120.6,0,0,0
USR-10710,Treatment,0,0.0,101.3,0,0,0
USR-10711,Treatment,0,0.0,6.0,0,1,0
USR-10712,Control,0,0.0,141.4,0,0,0
USR-10713,Control,0,0.0,20.0,0,1,0
USR-10714,Control,0,0.0,15.5,0,1,0
USR-10715,Treatment,0,0.0,115.8,0,0,0
USR-10716,Treatment,0,0.0,197.9,0,0,0
USR-10717,Treatment,0,0.0,14.0,0,1,0
USR-10718,Control,1,53.52,247.5,1,0,0
USR-10719,Treatment,0,0.0,12.2,0,1,0
USR-10720,Treatment,0,0.0,68.6,0,0,0
USR-10721,Control,0,0.0,116.1,0,0,0
USR-10722,Control,0,0.0,134.7,0,0,0
USR-10723,Treatment,0,0.0,7.9,0,1,0
USR-10724,Treatment,0,0.0,125.1,0,0,0
USR-10725,Treatment,0,0.0,12.3,0,1,0
USR-10726,Control,1,42.44,186.8,1,0,0
USR-10727,Treatment,0,0.0,68.8,0,0,0
USR-10728,Control,0,0.0,6.0,0,1,0
USR-10729,Control,0,0.0,128.6,0,0,0
USR-10730,Control,0,0.0,14.7,0,1,0
USR-10731,Treatment,0,0.0,134.9,0,0,0
USR-10732,Treatment,0,0.0,9.6,0,1,0
USR-10733,Treatment,0,0.0,99.7,0,0,0
USR-10734,Control,0,0.0,18.9,0,1,0
USR-10735,Treatment,0,0.0,20.6,0,1,0
USR-10736,Control,0,0.0,11.0,0,1,0
USR-10737,Treatment,0,0.0,40.4,0,0,0
USR-10738,Control,0,0.0,78.8,0,0,0
USR-10739,Control,0,0.0,20.6,0,1,0
USR-10740,Control,0,0.0,96.3,0,0,0
USR-10741,Control,0,0.0,19.1,0,1,0
USR-10742,Treatment,0,0.0,104.4,0,0,0
USR-10743,Treatment,0,0.0,12.0,0,1,0
USR-10744,Control,0,0.0,97.1,0,0,0
USR-10745,Treatment,0,0.0,9.4,0,1,0
USR-10746,Control,0,0.0,9.2,0,1,0
USR-10747,Treatment,0,0.0,107.8,0,0,0
USR-10748,Treatment,0,0.0,21.1,0,1,0
USR-10749,Treatment,0,0.0,161.7,0,0,0
USR-10750,Control,0,0.0,5.3,0,1,0
USR-10751,Treatment,0,0.0,12.5,0,1,0
USR-10752,Treatment,1,49.95,241.8,1,0,1
USR-10753,Control,0,0.0,134.7,0,0,0
USR-10754,Control,0,0.0,119.6,0,0,0
USR-10755,Treatment,0,0.0,114.4,0,0,0
USR-10756,Treatment,0,0.0,18.0,0,1,0
USR-10757,Treatment,0,0.0,109.6,0,0,0
USR-10758,Treatment,0,0.0,116.0,0,0,0
USR-10759,Treatment,0,0.0,101.3,0,0,0
USR-10760,Control,0,0.0,114.7,0,0,0
USR-10761,Control,0,0.0,19.4,0,1,0
USR-10762,Control,0,0.0,105.9,0,0,0
USR-10763,Treatment,1,31.49,240.0,1,0,0
USR-10764,Control,0,0.0,22.2,0,1,0
USR-10765,Treatment,0,0.0,106.9,0,0,0
USR-10766,Treatment,0,0.0,17.3,0,1,0
USR-10767,Treatment,0,0.0,17.7,0,1,0
USR-10768,Control,0,0.0,88.5,0,0,0
USR-10769,Treatment,0,0.0,12.7,0,1,0
USR-10770,Control,0,0.0,6.2,0,1,0
USR-10771,Treatment,0,0.0,138.9,0,0,0
USR-10772,Control,1,41.25,287.1,2,0,0
USR-10773,Control,0,0.0,114.9,0,0,0
USR-10774,Treatment,0,0.0,123.0,0,0,0
USR-10775,Control,0,0.0,128.8,0,0,0
USR-10776,Control,0,0.0,120.7,0,0,0
USR-10777,Treatment,0,0.0,167.4,0,0,0
USR-10778,Treatment,0,0.0,53.2,0,0,0
USR-10779,Treatment,0,0.0,150.3,0,0,0
USR-10780,Treatment,0,0.0,102.7,0,0,0
USR-10781,Treatment,0,0.0,22.8,0,1,0
USR-10782,Control,0,0.0,83.3,0,0,0
USR-10783,Control,0,0.0,6.6,0,1,0
USR-10784,Control,0,0.0,81.2,0,0,0
USR-10785,Treatment,0,0.0,22.2,0,1,0
USR-10786,Treatment,0,0.0,82.9,0,0,0
USR-10787,Control,0,0.0,16.5,0,1,0
USR-10788,Control,0,0.0,86.5,0,0,0
USR-10789,Treatment,0,0.0,168.3,0,0,0
USR-10790,Control,0,0.0,21.2,0,1,0
USR-10791,Treatment,0,0.0,13.1,0,1,0
USR-10792,Treatment,0,0.0,24.8,0,1,0
USR-10793,Treatment,0,0.0,124.2,0,0,0
USR-10794,Control,0,0.0,125.8,0,0,0
USR-10795,Treatment,0,0.0,122.3,0,0,0
USR-10796,Treatment,0,0.0,85.6,0,0,0
USR-10797,Treatment,0,0.0,91.9,0,0,0
USR-10798,Treatment,0,0.0,10.3,0,1,0
USR-10799,Treatment,0,0.0,18.1,0,1,0
USR-10800,Treatment,0,0.0,129.9,0,0,0
USR-10801,Control,0,0.0,129.3,0,0,0
USR-10802,Treatment,0,0.0,97.1,0,0,0
USR-10803,Treatment,0,0.0,10.9,0,1,0
USR-10804,Control,0,0.0,9.9,0,1,0
USR-10805,Treatment,0,0.0,12.9,0,1,0
USR-10806,Treatment,0,0.0,118.3,0,0,0
USR-10807,Treatment,0,0.0,8.5,0,1,0
USR-10808,Control,0,0.0,156.3,0,0,0
USR-10809,Control,0,0.0,19.4,0,1,0
USR-10810,Treatment,0,0.0,133.1,0,0,0
USR-10811,Treatment,0,0.0,7.7,0,1,0
USR-10812,Control,0,0.0,134.7,0,0,0
USR-10813,Treatment,0,0.0,8.6,0,1,0
USR-10814,Treatment,0,0.0,143.4,0,0,0
USR-10815,Treatment,0,0.0,129.4,0,0,0
USR-10816,Treatment,0,0.0,85.4,0,0,0
USR-10817,Control,0,0.0,136.0,0,0,0
USR-10818,Control,0,0.0,139.9,0,0,0
USR-10819,Control,0,0.0,23.1,0,1,0
USR-10820,Treatment,0,0.0,21.2,0,1,0
USR-10821,Control,0,0.0,79.6,0,0,0
USR-10822,Control,0,0.0,8.5,0,1,0
USR-10823,Control,0,0.0,89.1,0,0,0
USR-10824,Treatment,0,0.0,119.2,0,0,0
USR-10825,Treatment,0,0.0,122.2,0,0,0
USR-10826,Control,0,0.0,101.7,0,0,0
USR-10827,Control,0,0.0,8.5,0,1,0
USR-10828,Treatment,0,0.0,128.0,0,0,0
USR-10829,Control,0,0.0,114.7,0,0,0
USR-10830,Control,0,0.0,96.5,0,0,0
USR-10831,Control,0,0.0,83.3,0,0,0
USR-10832,Control,0,0.0,96.7,0,0,0
USR-10833,Control,0,0.0,15.9,0,1,0
USR-10834,Control,0,0.0,11.0,0,1,0
USR-10835,Control,0,0.0,17.2,0,1,0
USR-10836,Treatment,0,0.0,41.3,0,0,0
USR-10837,Control,0,0.0,20.2,0,1,0
USR-10838,Treatment,0,0.0,22.9,0,1,0
USR-10839,Treatment,0,0.0,85.6,0,0,0
USR-10840,Control,0,0.0,5.7,0,1,0
USR-10841,Treatment,1,24.07,218.0,1,0,0
USR-10842,Control,0,0.0,13.3,0,1,0
USR-10843,Treatment,1,223.57,250.0,2,0,0
USR-10844,Control,0,0.0,101.6,0,0,0
USR-10845,Control,0,0.0,9.7,0,1,0
USR-10846,Control,0,0.0,113.7,0,0,0
USR-10847,Treatment,0,0.0,65.9,0,0,0
USR-10848,Treatment,0,0.0,137.5,0,0,0
USR-10849,Treatment,0,0.0,24.2,0,1,0
USR-10850,Control,0,0.0,115.0,0,0,0
USR-10851,Treatment,0,0.0,80.5,0,0,0
USR-10852,Control,0,0.0,84.3,0,0,0
USR-10853,Treatment,0,0.0,106.8,0,0,0
USR-10854,Control,0,0.0,140.5,0,0,0
USR-10855,Control,0,0.0,71.1,0,0,0
USR-10856,Control,0,0.0,116.8,0,0,0
USR-10857,Control,0,0.0,143.5,0,0,0
USR-10858,Treatment,0,0.0,116.0,0,0,0
USR-10859,Control,0,0.0,84.4,0,0,0
USR-10860,Treatment,0,0.0,82.1,0,0,0
USR-10861,Control,0,0.0,14.4,0,1,0
USR-10862,Treatment,0,0.0,96.3,0,0,0
USR-10863,Control,1,56.8,128.9,1,0,0
USR-10864,Control,0,0.0,163.1,0,0,0
USR-10865,Treatment,0,0.0,12.4,0,1,0
USR-10866,Control,0,0.0,13.7,0,1,0
USR-10867,Control,0,0.0,15.9,0,1,0
USR-10868,Treatment,0,0.0,21.1,0,1,0
USR-10869,Treatment,0,0.0,142.3,0,0,0
USR-10870,Control,0,0.0,71.7,0,0,0
USR-10871,Control,1,54.91,250.5,2,0,0
USR-10872,Treatment,1,115.88,259.3,1,0,0
USR-10873,Control,0,0.0,80.6,0,0,0
USR-10874,Control,0,0.0,118.2,0,0,0
USR-10875,Control,0,0.0,20.7,0,1,0
USR-10876,Treatment,0,0.0,145.9,0,0,0
USR-10877,Treatment,1,59.55,259.8,4,0,0
USR-10878,Control,0,0.0,100.7,0,0,0
USR-10879,Control,0,0.0,13.6,0,1,0
USR-10880,Control,0,0.0,122.1,0,0,0
USR-10881,Treatment,0,0.0,21.0,0,1,0
USR-10882,Control,0,0.0,15.7,0,1,0
USR-10883,Control,0,0.0,19.4,0,1,0
USR-10884,Treatment,0,0.0,99.0,0,0,0
USR-10885,Control,0,0.0,5.4,0,1,0
USR-10886,Treatment,0,0.0,90.4,0,0,0
USR-10887,Control,0,0.0,120.2,0,0,0
USR-10888,Control,0,0.0,102.4,0,0,0
USR-10889,Control,0,0.0,10.8,0,1,0
USR-10890,Treatment,0,0.0,24.5,0,1,0
USR-10891,Treatment,0,0.0,102.4,0,0,0
USR-10892,Treatment,0,0.0,9.8,0,1,0
USR-10893,Control,0,0.0,21.3,0,1,0
USR-10894,Treatment,0,0.0,19.2,0,1,0
USR-10895,Control,0,0.0,65.1,0,0,0
USR-10896,Control,0,0.0,8.7,0,1,0
USR-10897,Treatment,0,0.0,108.2,0,0,0
USR-10898,Control,0,0.0,5.1,0,1,0
USR-10899,Control,0,0.0,128.5,0,0,0
USR-10900,Control,0,0.0,127.7,0,0,0
USR-10901,Control,0,0.0,12.3,0,1,0
USR-10902,Control,0,0.0,5.3,0,1,0
USR-10903,Treatment,1,41.66,243.5,1,0,0
USR-10904,Control,0,0.0,8.6,0,1,0
USR-10905,Treatment,1,37.5,266.2,1,0,0
USR-10906,Treatment,1,76.35,284.3,1,0,0
USR-10907,Control,0,0.0,168.1,0,0,0
USR-10908,Control,0,0.0,80.0,0,0,0
USR-10909,Control,0,0.0,68.2,0,0,0
USR-10910,Treatment,0,0.0,15.7,0,1,0
USR-10911,Control,0,0.0,21.6,0,1,0
USR-10912,Treatment,0,0.0,24.1,0,1,0
USR-10913,Control,0,0.0,77.8,0,0,0
USR-10914,Treatment,0,0.0,15.4,0,1,0
USR-10915,Control,0,0.0,124.4,0,0,0
USR-10916,Control,1,46.74,216.5,1,0,0
USR-10917,Treatment,0,0.0,10.5,0,1,0
USR-10918,Treatment,0,0.0,151.7,0,0,0
USR-10919,Control,0,0.0,59.9,0,0,0
USR-10920,Treatment,0,0.0,13.1,0,1,0
USR-10921,Control,0,0.0,128.8,0,0,0
USR-10922,Treatment,0,0.0,18.1,0,1,0
USR-10923,Treatment,0,0.0,10.5,0,1,0
USR-10924,Control,0,0.0,111.8,0,0,0
USR-10925,Control,0,0.0,72.2,0,0,0
USR-10926,Control,0,0.0,97.9,0,0,0
USR-10927,Treatment,0,0.0,25.0,0,1,0
USR-10928,Treatment,0,0.0,101.5,0,0,0
USR-10929,Control,0,0.0,49.9,0,0,0
USR-10930,Control,0,0.0,19.3,0,1,0
USR-10931,Treatment,0,0.0,99.7,0,0,0
USR-10932,Treatment,0,0.0,97.0,0,0,0
USR-10933,Treatment,0,0.0,53.3,0,0,0
USR-10934,Control,0,0.0,9.1,0,1,0
USR-10935,Control,0,0.0,118.1,0,0,0
USR-10936,Control,0,0.0,117.4,0,0,0
USR-10937,Treatment,0,0.0,77.7,0,0,0
USR-10938,Control,0,0.0,68.9,0,0,0
USR-10939,Treatment,0,0.0,23.8,0,1,0
USR-10940,Control,0,0.0,6.3,0,1,0
USR-10941,Treatment,1,98.91,225.2,1,0,0
USR-10942,Treatment,0,0.0,17.2,0,1,0
USR-10943,Treatment,0,0.0,10.3,0,1,0
USR-10944,Control,0,0.0,103.3,0,0,0
USR-10945,Control,0,0.0,113.6,0,0,0
USR-10946,Control,0,0.0,76.0,0,0,0
USR-10947,Treatment,0,0.0,111.1,0,0,0
USR-10948,Treatment,0,0.0,98.3,0,0,0
USR-10949,Treatment,0,0.0,54.9,0,0,0
USR-10950,Treatment,0,0.0,79.9,0,0,0
USR-10951,Treatment,0,0.0,13.4,0,1,0
USR-10952,Control,0,0.0,108.1,0,0,0
USR-10953,Treatment,0,0.0,9.7,0,1,0
USR-10954,Control,0,0.0,24.2,0,1,0
USR-10955,Control,0,0.0,107.6,0,0,0
USR-10956,Treatment,0,0.0,149.6,0,0,0
USR-10957,Control,1,48.77,191.8,1,0,0
USR-10958,Control,0,0.0,94.2,0,0,0
USR-10959,Treatment,0,0.0,121.5,0,0,0
USR-10960,Control,0,0.0,131.3,0,0,0
USR-10961,Treatment,0,0.0,8.4,0,1,0
USR-10962,Control,0,0.0,5.6,0,1,0
USR-10963,Control,0,0.0,138.6,0,0,0
USR-10964,Control,0,0.0,123.9,0,0,0
USR-10965,Control,1,83.85,281.6,2,0,0
USR-10966,Treatment,0,0.0,7.2,0,1,0
USR-10967,Control,0,0.0,147.3,0,0,0
USR-10968,Treatment,0,0.0,23.6,0,1,0
USR-10969,Control,0,0.0,24.5,0,1,0
USR-10970,Treatment,1,39.82,307.5,1,0,0
USR-10971,Treatment,0,0.0,143.3,0,0,0
USR-10972,Treatment,0,0.0,102.1,0,0,0
USR-10973,Control,0,0.0,160.3,0,0,0
USR-10974,Control,0,0.0,102.0,0,0,0
USR-10975,Control,0,0.0,88.7,0,0,0
USR-10976,Treatment,0,0.0,151.7,0,0,0
USR-10977,Control,0,0.0,5.4,0,1,0
USR-10978,Control,0,0.0,22.2,0,1,0
USR-10979,Treatment,0,0.0,143.5,0,0,0
USR-10980,Control,0,0.0,19.2,0,1,0
USR-10981,Treatment,0,0.0,93.5,0,0,0
USR-10982,Control,0,0.0,6.3,0,1,0
USR-10983,Control,0,0.0,162.2,0,0,0
USR-10984,Treatment,0,0.0,22.6,0,1,0
USR-10985,Control,0,0.0,115.8,0,0,0
USR-10986,Treatment,0,0.0,67.9,0,0,0
USR-10987,Control,0,0.0,84.2,0,0,0
USR-10988,Control,0,0.0,149.0,0,0,0
USR-10989,Treatment,0,0.0,126.5,0,0,0
USR-10990,Treatment,0,0.0,148.2,0,0,0
USR-10991,Treatment,0,0.0,15.3,0,1,0
USR-10992,Control,0,0.0,124.8,0,0,0
USR-10993,Treatment,0,0.0,81.1,0,0,0
USR-10994,Control,0,0.0,115.0,0,0,0
USR-10995,Control,0,0.0,139.0,0,0,0
USR-10996,Treatment,0,0.0,102.7,0,0,0
USR-10997,Control,0,0.0,114.4,0,0,0
USR-10998,Treatment,0,0.0,8.7,0,1,0
USR-10999,Control,0,0.0,102.7,0,0,0
USR-11000,Control,0,0.0,11.2,0,1,0
USR-11001,Treatment,0,0.0,146.7,0,0,0
USR-11002,Treatment,0,0.0,147.9,0,0,0
USR-11003,Treatment,0,0.0,79.8,0,0,0
USR-11004,Treatment,0,0.0,117.1,0,0,0
USR-11005,Treatment,0,0.0,30.7,0,0,0
USR-11006,Treatment,0,0.0,5.4,0,1,0
USR-11007,Treatment,0,0.0,83.8,0,0,0
USR-11008,Control,0,0.0,84.0,0,0,0
USR-11009,Control,0,0.0,77.2,0,0,0
USR-11010,Control,0,0.0,14.5,0,1,0
USR-11011,Treatment,0,0.0,126.8,0,0,0
USR-11012,Treatment,0,0.0,184.0,0,0,0
USR-11013,Control,0,0.0,17.7,0,1,0
USR-11014,Treatment,0,0.0,71.8,0,0,0
USR-11015,Treatment,0,0.0,13.6,0,1,0
USR-11016,Control,0,0.0,73.7,0,0,0
USR-11017,Treatment,0,0.0,127.4,0,0,0
USR-11018,Treatment,0,0.0,126.7,0,0,0
USR-11019,Control,0,0.0,101.9,0,0,0
USR-11020,Treatment,0,0.0,100.4,0,0,0
USR-11021,Control,0,0.0,43.5,0,0,0
USR-11022,Treatment,0,0.0,8.7,0,1,0
USR-11023,Treatment,0,0.0,90.8,0,0,0
USR-11024,Treatment,1,86.34,285.3,2,0,0
USR-11025,Control,0,0.0,11.9,0,1,0
USR-11026,Treatment,0,0.0,101.0,0,0,0
USR-11027,Treatment,0,0.0,110.1,0,0,0
USR-11028,Control,0,0.0,120.2,0,0,0
USR-11029,Treatment,1,56.04,277.7,1,0,0
USR-11030,Control,0,0.0,23.3,0,1,0
USR-11031,Treatment,0,0.0,107.3,0,0,0
USR-11032,Control,0,0.0,8.8,0,1,0
USR-11033,Control,0,0.0,22.9,0,1,0
USR-11034,Control,0,0.0,136.6,0,0,0
USR-11035,Treatment,0,0.0,100.4,0,0,0
USR-11036,Control,0,0.0,16.6,0,1,0
USR-11037,Treatment,0,0.0,9.7,0,1,0
USR-11038,Control,0,0.0,76.7,0,0,0
USR-11039,Control,0,0.0,99.3,0,0,0
USR-11040,Treatment,0,0.0,53.4,0,0,0
USR-11041,Treatment,0,0.0,127.3,0,0,0
USR-11042,Control,0,0.0,6.9,0,1,0
USR-11043,Treatment,0,0.0,15.6,0,1,0
USR-11044,Treatment,0,0.0,138.1,0,0,0
USR-11045,Treatment,0,0.0,8.3,0,1,0
USR-11046,Control,0,0.0,84.5,0,0,0
USR-11047,Control,0,0.0,153.6,0,0,0
USR-11048,Treatment,0,0.0,9.5,0,1,0
USR-11049,Control,0,0.0,112.7,0,0,0
USR-11050,Treatment,0,0.0,137.6,0,0,0
USR-11051,Treatment,0,0.0,66.6,0,0,0
USR-11052,Treatment,0,0.0,187.9,0,0,0
USR-11053,Treatment,0,0.0,99.1,0,0,0
USR-11054,Treatment,0,0.0,104.0,0,0,0
USR-11055,Control,0,0.0,10.6,0,1,0
USR-11056,Treatment,0,0.0,109.6,0,0,0
USR-11057,Control,0,0.0,133.4,0,0,0
USR-11058,Control,0,0.0,146.3,0,0,0
USR-11059,Treatment,0,0.0,99.8,0,0,0
USR-11060,Treatment,0,0.0,6.1,0,1,0
USR-11061,Treatment,0,0.0,139.3,0,0,0
USR-11062,Treatment,0,0.0,7.0,0,1,0
USR-11063,Control,0,0.0,162.6,0,0,0
USR-11064,Control,0,0.0,97.4,0,0,0
USR-11065,Treatment,0,0.0,6.8,0,1,0
USR-11066,Control,0,0.0,148.2,0,0,0
USR-11067,Control,0,0.0,16.1,0,1,0
USR-11068,Control,0,0.0,102.6,0,0,0
USR-11069,Control,1,45.14,242.1,2,0,0
USR-11070,Control,0,0.0,132.5,0,0,0
USR-11071,Control,0,0.0,18.4,0,1,0
USR-11072,Control,0,0.0,129.2,0,0,0
